¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76406
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.624252
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.598555
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.593146
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.599611
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.607223
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.632708
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.674471
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.717853
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.79476
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.887624
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.03359
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.330023
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33363
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58715
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85206
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17703
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63209
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11775
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212839
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428685
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66109
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911988
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183677
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478703
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.616783
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.591112
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.587363
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.5938
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.601384
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.628524
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.670232
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.713555
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.792713
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.885524
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.036161
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.357094
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32611
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57936
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84397
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21202
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66923
ñ(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1573
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214758
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430746
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66328
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914395
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186251
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481553
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.610463
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.584813
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.582632
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.589047
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.596607
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.625327
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.666992
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.71027
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.791596
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.884379
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.039546
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.38438
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3041
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57334
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8377
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24893
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70847
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19903
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216681
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432798
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665533
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916792
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188876
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484385
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.605288
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.579657
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.57895
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.585348
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.592889
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.623115
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.664751
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.707997
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.791417
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.884192
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.043751
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.411863
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.07631
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.06273
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.05082
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.04059
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.03202
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.02511
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218607
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43485
‡ (440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66774
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919178
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191456
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487183
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.601255
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.575637
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.576315
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.582701
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.590229
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.621887
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.663505
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.706735
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.792166
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.884962
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.048774
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.43954
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.00045
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.98693
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.03064
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.00722
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.95638
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.94949
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.94425
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220486
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436923
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669981
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921604
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194041
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490046
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.598359
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.572749
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.574726
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.581102
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.588624
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.621641
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.663254
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.706483
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.79385
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.886689
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.05462
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.97187
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.12012
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.21584
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.27968
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.25661
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.19477
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.07482
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.87128
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.86767
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222433
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438969
„ (440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672204
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92399
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196697
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492878
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.596597
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.570995
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.574181
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.580554
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.588073
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.622375
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.664
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.707237
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.796468
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.889376
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.061292
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.18681
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.34373
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.46187
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.5289
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.51934
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.46706
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.3415
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.10352
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.79728
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.79529
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224327
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441031
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674425
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926407
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1993
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495701
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.595972
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.570371
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.574677
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.581053
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.588576
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.624094
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.665741
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.710321
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.80002
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.893022
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.068791
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.38753
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.578
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.72061
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.79107
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.79644
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.75486
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.62321
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.38557
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.97947
€ (440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.72739
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.727
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226267
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443107
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676667
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928807
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201899
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498553
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.596479
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.570975
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.576219
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.582603
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.590133
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.626796
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.66848
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.714699
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.80451
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.897629
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.07712
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.59684
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.82365
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.99301
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 12.06718
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 12.08906
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 12.05945
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.9212
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.68429
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.27155
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.66191
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.6615
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228191
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445201
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678859
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931233
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204525
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50141
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.59812
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.57355
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.578806
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.585203
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.592744
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.630485
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.672218
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.719993
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.80994
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.903202
(440.35, 14.06, 277.70) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 8.086287
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.81523
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 12.08148
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 12.26512
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 12.35828
… (440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 12.39847
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 12.37261
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 12.23686
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 12.00113
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.58165
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.5988
(440.35, 14.06, 277.70) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.59838
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230101
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44726
(440.35, 14.06, 277.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681116
