¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730089
(336.28, 7.06, 323.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 14.51348
(336.28, 7.06, 323.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.80639
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27295
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60002
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.061912
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.034746
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.018578
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.058737
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.100514
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.14395
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.291303
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.781882
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.83836
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.0161
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34334
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11042
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15912
(336.28, 7.06, 323.74) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.92076
(336.28, 7.06, 323.74) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.90734
(336.28, 7.06, 323.74) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.89557
(336.28, 7.06, 323.74) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.92348
(336.28, 7.06, 323.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 15.08187
(336.28, 7.06, 323.74) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 14.92842
(336.28, 7.06, 323.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.46836
(336.28, 7.06, 323.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.72556
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11195
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45719
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.078382
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.051179
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.030967
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.0713
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.113258
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.156879
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.297235
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.480636
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.836784
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.01059
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20797
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09905
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75292
Â(336.28, 7.06, 323.74) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 18.76015
(336.28, 7.06, 323.74) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 18.73703
(336.28, 7.06, 323.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.04175
(336.28, 7.06, 323.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.31279
(336.28, 7.06, 323.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.40781
(336.28, 7.06, 323.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.3928
(336.28, 7.06, 323.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.27218
(336.28, 7.06, 323.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.85168
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95626
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47799
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.096102
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.068855
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.044328
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.084851
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.127005
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.170824
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.303752
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.487467
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.836416
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.00584
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16217
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08547
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78857
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49097
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05371
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56117
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06837
(336.28, 7.06, 323.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.374
(336.28, 7.06, 323.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.37431
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21171
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50322
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97274
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50194
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.115079
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.087788
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.061879
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.099396
(336.28, 7.06, 323.74) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.141757
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.725015
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.726423
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.780797
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.837257
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.00186
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1644
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06969
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87669
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27503
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89513
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36966
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86743
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39236
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79625
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07368
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4942
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99869
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52905
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515306
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892979
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262404
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640597
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.75667
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.729493
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.728414
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.782817
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.839307
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.998631
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16177
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31578
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96496
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28788
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76637
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20303
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67232
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18743
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66619
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04037
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5219
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02763
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505916
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882661
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250279
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627423
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.762589
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.7354
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.731578
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.786029
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.842567
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.996161
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15433
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72023
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02925
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29991
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69799
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13155
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58702
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06587
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57962
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05812
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55253
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05963
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496285
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872104
Ÿ(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238083
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614175
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.769943
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.742742
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.735921
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.790433
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.847037
(336.28, 7.06, 323.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.994449
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14206
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8397
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02967
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31111
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62723
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06277
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51507
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99059
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53165
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00806
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50858
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03505
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486353
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861217
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225809
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60079
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00913
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45537
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9378
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41901
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.84217
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.81621
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.55908
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.57084
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.76229
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.18574
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.91595
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99662
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44591
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9351
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48645
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96086
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45925
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01411
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476155
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850061
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213485
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587415
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994514
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43935
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92043
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39998
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9255
•(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50372
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.79331
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.15378
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.0969
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.20917
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.70253
(336.28, 7.06, 323.74) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.54956
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37945
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89266
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44222
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91655
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41295
(336.28, 7.06, 323.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09727
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976578
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142909
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319721
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508037
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708941
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923717
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167948
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434556
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693033
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897964
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115393
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346414
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588869
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842721
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113395
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402622
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874194
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37529
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89051
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91797
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59544
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04822
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63648
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53475
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84326
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985378
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152249
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329656
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518613
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720216
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936976
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185369
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453356
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714206
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920388
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139112
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371581
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613071
‰(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868391
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140764
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431837
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907348
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38679
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9032
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47544
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65734
(336.29, 7.10, 324.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11949
