¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(321.31, 7.41, 371.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.278352
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51547
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04405
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63037
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16669
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59432
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05514
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55305
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07637
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7664
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79524
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31984
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685513
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912776
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157149
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420568
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705305
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013968
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349781
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716276
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117845
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559678
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04444
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5241
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05356
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6578
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1791
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60765
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0695
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56854
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13515
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80379
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84122
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37774
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690037
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917625
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162335
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426152
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711379
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020597
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356958
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724115
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126448
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56918
ƒ(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05251
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53295
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06334
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69186
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19245
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62199
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0849
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69851
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19188
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84149
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8876
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43619
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694572
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922489
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167567
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431823
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717467
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027223
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364185
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732055
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135127
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578792
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06076
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54203
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0734
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7262
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20671
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6373
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10138
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10019
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15722
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86245
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9344
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49519
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699121
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927371
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172853
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43753
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723634
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033914
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371462
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740014
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143912
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588424
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06919
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55134
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09035
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76082
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22186
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65357
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14681
©(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71823
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11881
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 17.1619
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 17.00761
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.98428
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.96757
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.95349
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.94206
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.9332
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.92693
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.92718
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 17.04519
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703684
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9323
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178141
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443244
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729819
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04064
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378798
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748023
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152689
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598115
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07787
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56087
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1213
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79573
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23794
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67085
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33983
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07789
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0767
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 17.0702
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.95109
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.92708
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.90783
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.89117
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.87717
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.86572
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.85681
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.85446
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.9425
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708292
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937226
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183455
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448969
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736029
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047378
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386167
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756062
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161524
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607869
™(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08678
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57068
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15248
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8309
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25494
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68913
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53878
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06147
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03099
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 17.1735
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 17.0137
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.98619
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.96432
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.94504
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.92846
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.91444
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.90309
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 16.89929
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 17.00323
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712922
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942203
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188805
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454738
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742294
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05419
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393571
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764162
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170421
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617721
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09585
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5807
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18392
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8664
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27289
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81754
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74398
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04619
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98175
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5215
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12561
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7366
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 17.20563
(321.61, 7.41, 371.63) (355.19, 1.17, 372.48) (0.81, 2.16, 0.81) Human 17.19613
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717574
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94721
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194189
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460552
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748591
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061021
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400984
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772296
ƒ(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179382
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627557
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10515
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60544
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21558
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88555
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29177
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00107
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26933
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03197
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.929
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4749
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1744
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79829
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72225
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952188
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199581
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466386
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754921
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067872
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408499
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78047
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188355
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637469
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11468
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63389
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2475
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90403
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33552
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19005
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37873
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01885
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87287
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56351
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22358
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86051
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726924
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957256
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205014
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472242
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761229
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074777
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415972
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788715
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197403
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647465
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12439
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66253
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27962
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92342
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50527
€(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38474
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36771
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00679
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81341
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65003
(321.61, 7.41, 371.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27315
