¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(334.65, 7.47, 358.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06167
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24547
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75113
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24496
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76815
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736073
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338257
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559216
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799948
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066923
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359281
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678038
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026912
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410344
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833627
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303205
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758313
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21271
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61509
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91946
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09275
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2828
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61881
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97729
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25086
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44677
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65093
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86389
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08615
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31823
÷(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60022
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0563
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54627
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04992
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55718
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53656
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735519
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929691
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556989
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798894
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063551
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3556
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674049
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022533
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405523
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828273
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297245
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757191
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21674
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65036
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9492
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12351
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4025
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74604
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11276
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33713
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53595
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74323
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9594
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18507
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42982
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87575
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35095
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86216
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3564
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31714
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734986
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929118
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554842
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797794
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061636
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351955
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670047
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018167
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400709
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822922
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291336
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756313
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21575
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68646
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98034
í(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19631
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52582
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87718
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23252
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42622
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62805
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8385
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05811
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28734
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6866
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1646
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66031
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16511
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88794
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29995
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734472
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928566
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137209
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796736
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060478
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348296
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666053
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013798
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395884
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817598
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28539
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755707
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21513
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7216
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01289
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31597
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65295
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01245
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32146
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51812
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72314
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93693
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16002
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50066
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97202
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46766
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9827
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48084
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06802
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73398
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928039
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135293
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36228
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059353
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345446
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662076
ğ(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009399
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39105
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812263
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279463
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755411
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21477
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7212
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11571
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43924
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78395
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.152
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41323
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61302
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82132
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03856
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35074
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76192
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27139
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78597
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29284
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84696
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733507
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92753
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134168
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361064
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606415
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344234
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658055
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005041
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386209
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806943
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273546
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755344
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21472
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72118
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23532
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56622
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91907
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29594
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50795
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71098
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92266
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20719
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58039
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05375
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58574
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11337
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63569
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73193
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733055
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927045
ã(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133057
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359865
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605117
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871108
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654273
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000681
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381423
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801624
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267617
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755606
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21497
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72145
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3585
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69711
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05835
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4076
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60563
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81204
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06963
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43325
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8458
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35993
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91607
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33985
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55206
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732625
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926584
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131962
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358685
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603838
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869721
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159025
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996292
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376614
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796289
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261707
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75611
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21554
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72205
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37734
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.832
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20205
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50509
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70644
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93777
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29222
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66877
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14427
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68157
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88364
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38027
á(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732213
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925989
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130886
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357523
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602579
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868354
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157534
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473301
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371817
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790981
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255786
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756892
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2164
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73337
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3917
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97108
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35033
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60564
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81119
(334.35, 7.53, 359.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15699
