¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ø(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523822
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45623
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692565
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956159
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240966
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525966
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835549
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197145
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630741
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114217
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368633
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408761
€(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456251
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508472
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5627
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619023
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676969
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720945
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76687
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814625
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864391
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916137
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969925
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02579
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08381
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203069
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357955
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523208
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693667
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871415
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061584
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265424
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484466
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723146
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9893
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270661
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558188
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870555
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236324
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674286
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1629
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322453
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362051
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403424
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447176
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500613
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556124
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613687
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673473
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735424
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79966
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866205
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935144
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0066
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06337
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12183
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.215675
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371403
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537528
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715156
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89468
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086476
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292148
ˆ(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513147
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754196
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023005
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300923
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590967
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906234
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276149
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718584
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212426
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277977
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317132
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358017
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400684
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445151
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495373
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552164
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611076
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672199
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735584
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801216
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869233
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939733
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01273
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08834
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228465
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.384994
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552057
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730668
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918316
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111759
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319215
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542312
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785742
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057168
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331778
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624372
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942588
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31657
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763575
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19817
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235173
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273918
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314347
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356554
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400526
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446346
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494057
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550899
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611188
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673704
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738503
 (360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805646
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87521
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94725
(360.37, 8.81, 319.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02189
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994354
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204933
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431818
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676933
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942577
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99078
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97384
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08797
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34443
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.77714
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.44622
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.17928
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.11577
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.05526
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.00045
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 16.95455
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 16.91141
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 16.87463
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 16.84321
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 16.81441
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 16.78821
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 16.70045
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 16.87132
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.08088
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.29704
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.52138
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.76648
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977199
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18645
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411863
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655339
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919137
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205861
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13945
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27225
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54674
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.00645
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.69326
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.42142
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.35674
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.29511
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.2398
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.19311
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.14923
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.10841
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.0765
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.04726
¬(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.02065
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.02017
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.09124
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.25629
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.54359
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 18.01248
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960066
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168021
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392032
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633906
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895874
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180532
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30577
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4592
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75906
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.23956
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.95016
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.67321
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.60731
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.54451
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.48865
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.44114
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.39648
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.35463
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.31898
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.28927
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.2658
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.26948
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.3404
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.46031
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.69827
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 18.19058
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943093
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149758
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372287
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61257
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872748
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155358
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47049
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64118
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97117
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.47651
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 18.21746
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.93515
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.86797
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.80394
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.74751
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.69914
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.65365
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.61103
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.57122
¦(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.54092
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.52471
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.55344
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.63414
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.71826
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.85818
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 18.23632
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926188
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131566
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352705
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591378
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849782
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130361
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63732
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8252
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1771
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71734
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 18.49571
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 18.43583
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 18.14249
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 18.07555
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 18.01689
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.96762
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.92129
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.87785
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.83728
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.80269
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.79418
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.85678
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 17.94064
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 18.02799
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 18.11892
(360.91, 8.76, 319.91) (373.43, 3.09, 340.77) (7.03, 3.58, 8.20) Truck 18.34031
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903502
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10839
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328972
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567138
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824965
(360.91, 8.76, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104989
