¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15801
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.136051
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.122599
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.109849
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.097794
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.086419
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.075722
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.065685
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.056306
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.047574
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.039492
é(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.032033
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.025213
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.01902
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.013445
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.008485
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.004137
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.000401
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 3.99727
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 3.99474
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 3.992813
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 3.99412
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.002017
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.017037
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.040258
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.26272
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.243779
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.225638
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.208277
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.191682
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.175852
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.160759
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.146399
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.132758
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.119811
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.107568
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.096015
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.085133
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.074922
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.065369
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.056479
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.048217
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.040607
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.033626
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.027273
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.021539
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.016427
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.011924
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.00804
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.004765
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.00209
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.000018
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.001344
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.009427
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.024812
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.048632
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.282586
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.263354
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.244921
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.227283
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.210431
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.194331
ì(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.178985
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.164372
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.150486
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.137311
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.12484
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.113059
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.101963
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.091533
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.081776
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.072668
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.064215
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.056411
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.049232
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.042688
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.036777
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.03149
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.026814
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.022753
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.019304
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.016466
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.014235
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.015622
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.02408
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.040214
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.065388
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.312082
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.292454
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.273653
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.255647
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.238438
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.221994
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.206314
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.191373
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.177171
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.163688
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.150922
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.138846
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.127462
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.116758
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.10673
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.097367
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.088655
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.080602
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.073186
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.066413
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.060266
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.054749
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.049859
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.045589
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.041932
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.038888
é(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.036457
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.037949
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.04707
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.06454
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.092109
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.354657
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.334227
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.314882
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.296348
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.278627
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.261689
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.24553
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.230131
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.21548
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.201566
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.188375
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.175895
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.164114
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.15303
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.142627
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.132899
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.123843
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.115444
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.107701
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.100605
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.094142
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.088322
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.083138
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.078582
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.074639
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.071326
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.068634
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.070309
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.08055
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.100398
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.132426
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.419579
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.395939
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.37567
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.356254
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.337677
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.319927
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.302971
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.286807
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.271425
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.256804
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.242915
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.229779
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.217357
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.205648
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.194654
Û(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.18435
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.174726
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.165784
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.157512
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.149908
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.142959
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.136659
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.13101
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.126007
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.121632
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.117898
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.114797
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.116823
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.129204
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.153791
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.19591
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.564244
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.50634
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.482894
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.460841
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.439811
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.419743
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.40061
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.382391
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.365078
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.348605
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.333
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.318197
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.304208
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.291008
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.278581
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.266908
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.255993
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.245818
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.236347
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.2276
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.219557
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.212207
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.205548
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.199574
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.194264
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.189643
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.185665
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.18856
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.206565
(372.81, 7.00, 361.60) (381.06, 1.55, 344.87) (0.81, 2.16, 0.81) Human 4.246145
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74503
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496672
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710592
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942723
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195469
‡(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471714
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762191
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08617
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442672
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83125
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263924
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746297
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250232
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817343
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36581
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95065
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54863
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03621
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59785
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66246
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72623
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79281
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86224
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93455
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00981
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08611
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16197
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24093
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32298
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40826
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49678
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58867
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487871
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.701032
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932325
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184139
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459295
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752386
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075258
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424342
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810886
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24122
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729106
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230943
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795593
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33366
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91761
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49786
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98095
(372.81, 7.00, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50834
