¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92641
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03662
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60967
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09072
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60475
„(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16647
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77078
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14833
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50859
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89919
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32866
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78604
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27405
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90691
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99568
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088495
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671731
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894917
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134628
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392733
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67145
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973212
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300974
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65818
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048956
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478142
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951606
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47651
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02859
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58544
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05469
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56551
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12357
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73563
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20764
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59343
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00306
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43878
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90293
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44025
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11764
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20046
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453178
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660672
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883052
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121877
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379035
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656606
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957128
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283474
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639095
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028036
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455129
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92615
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44827
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02089
‚(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55311
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01964
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52734
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10633
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75856
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30341
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69461
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11019
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55234
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0236
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6414
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33595
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41225
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442929
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649733
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871322
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10925
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365419
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641881
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941202
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266157
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620219
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007339
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432344
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901016
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42031
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99884
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52171
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99449
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53481
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12817
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76685
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38619
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79893
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22064
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66948
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19497
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8496
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56216
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432786
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638868
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859672
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096762
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351911
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627346
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9254
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249005
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6015
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986868
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409808
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876143
†(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39267
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96802
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51779
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01339
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55547
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15091
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77227
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39216
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90641
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33447
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79029
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39388
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0652
(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79664
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869122
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128962
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408218
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708732
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032866
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368269
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685019
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02551
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39238
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88735
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15999
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19061
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37194
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889112
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150761
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43162
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73395
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060098
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38872
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706958
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04909
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44401
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02635
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29518
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27559
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48463
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909555
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172704
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455222
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759344
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087546
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409536
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729288
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07307
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57129
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16874
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50524
…(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46574
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57909
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930223
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194819
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478978
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784953
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115253
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430676
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751999
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15287
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70153
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1852
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68251
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65986
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68529
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950962
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217104
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502933
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810767
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143139
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452212
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775062
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27234
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83481
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83017
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86336
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76183
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81169
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9719
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239524
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527061
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836795
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171254
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474083
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876794
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39449
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97119
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08339
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0478
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81538
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93953
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992963
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262128
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551382
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86302
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192511
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510986
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989039
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51933
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24675
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29569
‡(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0995
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87051
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06882
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003144
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281174
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575894
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889422
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213605
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614466
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10361
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64692
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96018
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43109
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15218
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92707
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13391
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012604
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29132
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591471
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915537
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267386
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719943
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22062
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77734
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36966
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49414
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20625
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98516
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19441
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022068
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301505
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602457
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927432
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350384
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827578
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34009
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91073
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80318
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59602
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29738
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07218
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25574
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031571
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311739
