¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06868
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80488
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22564
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09964
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310591
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537673
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77537
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018588
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281068
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56512
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873433
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209267
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51969
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771888
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11036
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477502
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876952
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32358
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05309
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68687
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35979
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9738
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9773
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90446
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22405
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099525
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310492
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537574
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768007
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010683
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272511
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55585
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863365
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198242
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508436
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787712
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127481
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496037
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897197
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3665
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03833
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6703
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34214
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0148
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0465
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00501
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22254
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097942
‚(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309325
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53732
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760804
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002848
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264062
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546677
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853412
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187388
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497723
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803968
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145077
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515134
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91797
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40966
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02398
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6543
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32531
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07517
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1169
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43403
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22116
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095963
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307189
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536782
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760273
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000623
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259844
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540173
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844236
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176703
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504072
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82066
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163131
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534737
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939313
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44736
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0101
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63873
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30937
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13651
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24579
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78848
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2198
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093932
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305026
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53632
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759765
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000088
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259298
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539571
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843562
Š(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174391
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508972
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829513
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176581
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553551
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961233
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43531
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99667
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62369
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29427
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19879
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37734
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76418
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21851
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091959
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303547
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535988
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759365
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999697
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258819
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539078
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843045
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173804
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507621
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828067
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175025
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551809
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962489
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43386
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99161
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61418
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33743
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26212
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45822
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73806
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21731
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089988
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303529
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535674
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759074
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999334
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258464
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538666
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842595
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173334
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506598
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826968
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173841
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550528
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961094
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43767
†(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9958
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61886
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34442
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28048
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51273
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72162
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21618
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08799
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303482
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535462
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758832
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999115
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258206
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538394
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842301
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172982
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505934
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826247
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173057
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549671
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961561
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44185
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00044
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62407
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35177
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28898
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54567
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75544
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21512
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086477
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303436
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535326
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75867
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998926
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258018
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538203
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842105
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172809
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505596
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825873
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172616
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549247
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965319
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44638
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00554
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62977
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35945
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2979
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57837
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78746
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21412
ˆ(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086423
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303361
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535264
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758646
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998912
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257985
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538121
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842036
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172723
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505588
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825848
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172603
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54922
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969506
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45135
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01106
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63592
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36746
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30717
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61089
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8178
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21322
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086308
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303258
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535306
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758672
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998955
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258018
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538179
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842064
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172754
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505906
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826169
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172961
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549621
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974157
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45668
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01701
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64257
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37578
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31688
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64319
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84633
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21239
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086191
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303155
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535421
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758778
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999056
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258149
(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538319
„(345.66, 7.13, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842219
