¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(443.79, 14.26, 271.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92954
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37008
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58924
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766842
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107268
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48024
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890556
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078801
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226261
¶(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379984
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540382
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707845
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11734
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51818
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69797
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88564
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08172
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2867
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50116
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78987
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754502
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093769
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465405
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874195
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116529
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265361
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420553
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582495
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802758
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27545
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62992
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8139
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00603
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20681
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41678
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65392
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0528
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74196
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080032
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450325
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857565
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155329
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305582
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462297
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625827
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950698
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4386
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7451
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93345
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13023
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33592
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55112
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9112
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729196
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066086
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435005
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840666
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195191
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346919
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505192
İ(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670374
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10319
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60705
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86386
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05678
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25839
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46922
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77448
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18107
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.83211
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.65031
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.60199
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.56623
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.53379
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.50466
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.47881
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.45621
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71624
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051918
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419445
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823492
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236141
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389414
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549274
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789155
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26042
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78104
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98635
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18403
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39068
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64233
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03845
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.2864
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.25147
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 17.43808
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 18.38827
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.16628
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.14434
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.12558
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.11332
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.10665
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.10313
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703085
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03752
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403645
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806077
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250453
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433041
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59459
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936207
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42262
Ü(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91874
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11267
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31532
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52728
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90059
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31545
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 17.47532
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 17.45678
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.03887
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 17.4276
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 17.41695
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 19.21899
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.96962
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.96361
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.96074
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.96099
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68833
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022924
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387616
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788414
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230881
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477874
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641147
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0877
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58997
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04418
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.243
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45086
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76713
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17142
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60641
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 19.6469
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.99028
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.96852
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.94992
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.93448
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 17.41428
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.91303
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.907
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.90409
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.90712
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671733
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008129
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371369
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770498
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211053
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523922
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77404
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24382
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76271
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17356
ã(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37752
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63784
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03198
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45569
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 18.19527
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.01497
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.99347
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.97513
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.95994
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.9479
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 17.42224
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 18.42517
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.9306
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.93108
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 20.93468
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654961
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993114
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354893
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752354
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190949
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571168
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919948
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40474
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9411
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30705
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51636
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89686
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3098
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7544
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 18.61175
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.09116
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.07345
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.05892
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.04753
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.03931
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.03423
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 17.42737
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.03349
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.03782
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.04531
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637964
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977896
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338205
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733971
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170611
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619688
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07015
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5707
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12534
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44481
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76575
ä(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1684
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60151
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85683
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 18.29641
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 20.10403
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.2605
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.25144
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.24555
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.24284
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 17.44595
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 17.81073
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.25373
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.27079
(443.80, 14.06, 271.61) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 21.29442
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620762
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96173
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321326
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715358
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150015
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632813
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1949
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74188
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31572
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63843
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0312
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45332
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90815
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92166
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 17.56558
(443.80, 14.06, 271.61) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 18.95782
(443.80, 14.06, 271.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 15.96037
(443.80, 14.06, 271.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 15.86221
(443.80, 14.06, 271.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 15.7676
(443.80, 14.06, 271.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 15.68571
(443.80, 14.06, 271.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 15.65318
(443.80, 14.06, 271.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 15.62311
(443.80, 14.06, 271.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 15.59548
(443.80, 14.06, 271.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 15.57027
(443.80, 14.06, 271.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 15.54745
(443.80, 14.06, 271.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 15.52703
(443.80, 14.06, 271.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603369
