¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (392.37, 13.82, 249.84) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.232131
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277071
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475577
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688052
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916055
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161203
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42555
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711328
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011498
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333436
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68371
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066101
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485246
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940845
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39834
(392.37, 13.82, 249.84) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 10.72918
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45803
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10445
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86401
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7275
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.84638
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.83492
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.82555
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.81825
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.81302
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.80985
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.80875
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.8097
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.81272
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750932
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922446
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097056
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283221
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482166
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695125
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92363
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169354
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434357
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720862
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022518
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342525
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693594
İ(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076964
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497118
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95775
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41688
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92206
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48059
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11126
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87176
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73631
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.85983
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.84836
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.83898
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.83168
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.82644
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.82327
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.82217
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.82313
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.82615
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754504
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928024
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102996
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28958
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488955
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702393
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931397
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177731
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443405
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730654
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034963
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353409
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703898
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088197
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509481
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973244
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43608
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94321
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50401
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11891
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88038
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74616
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.87538
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.8639
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.85451
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.8472
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.84196
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.83879
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.83768
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.83864
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.84167
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758163
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933785
Ã(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109117
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2961
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495909
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70987
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939422
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186365
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452712
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740731
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047769
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367313
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714575
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099861
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522284
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987373
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45598
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96517
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5278
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13118
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88987
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.757
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.89304
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.88155
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.87215
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.86483
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.85958
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.85641
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.8553
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.85627
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.8593
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761924
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938869
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115412
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302835
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50307
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717508
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947642
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195221
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46224
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751077
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060955
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38157
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730112
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111973
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535584
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00202
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4766
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98787
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54231
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14723
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90024
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76886
Ö(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.91282
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.90131
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.8919
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.88457
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.87932
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.87615
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.87504
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.87601
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.87905
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7658
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942988
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121857
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309684
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510402
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725392
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956104
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204314
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47206
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761679
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07449
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396249
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746071
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127735
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549309
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0172
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49789
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0102
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55761
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16426
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91158
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78171
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.93474
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.92322
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.91379
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.90646
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.9012
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.89802
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.89691
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.89788
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.90093
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769741
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9472
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128454
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316753
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517973
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733442
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964741
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21365
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482137
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772582
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087747
Ù(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411317
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76246
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145639
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565373
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03288
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51996
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02482
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5738
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1822
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92372
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7956
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.95881
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.94728
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.93784
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.93049
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.92522
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.92204
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.92093
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.92191
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.92496
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773801
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951518
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135245
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323968
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525669
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741715
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973639
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223204
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492435
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783751
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099862
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426781
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779273
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585509
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04923
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54113
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04024
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59077
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20106
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93679
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81049
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.98507
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.97351
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.96405
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.95669
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.95142
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.94823
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.94713
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.9481
(392.37, 13.82, 249.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 13.95116
¹(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777904
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955907
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142182
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33137
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53361
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750191
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982734
(392.37, 13.82, 249.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233008
