¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99882
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118008
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02727
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10763
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37901
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82672
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55728
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38158
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36961
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.813
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3757
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238714
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363366
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494106
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597592
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654354
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713068
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773904
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836876
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902037
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969523
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039377
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111734
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186695
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264362
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344792
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428144
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514566
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604157
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704242
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829024
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360625
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055047
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939103
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01548
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25726
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89574
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37301
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13038
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43702
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88323
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35183
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227172
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351321
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481513
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608027
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664983
û(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723966
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785012
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848217
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913661
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981396
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051545
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124202
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199436
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277405
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35817
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441858
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528628
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61859
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711905
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808698
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308142
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993437
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852956
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92551
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1418
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97714
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19458
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88805
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50807
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95726
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42904
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216077
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339706
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469356
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605428
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676393
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735607
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796896
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860366
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92608
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994109
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064542
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137523
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213069
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291369
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372477
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456542
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543662
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63402
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727722
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835979
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256719
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933189
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76882
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83552
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02935
ó(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07449
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02176
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65419
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58273
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03513
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55936
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205312
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32848
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457618
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593138
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688524
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748007
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809593
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873333
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939353
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007659
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078437
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151697
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227596
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30625
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387718
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472175
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559704
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6505
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744619
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865238
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230273
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874215
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686552
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73433
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91973
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1753
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85431
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42877
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66117
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11684
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75009
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194945
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317657
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446295
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581304
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701399
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761189
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823055
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887093
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953421
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022073
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093168
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166792
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243084
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322083
ò(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403937
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488808
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576749
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667987
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773167
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89569
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225141
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816488
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606198
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63567
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81408
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27966
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69204
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21219
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74336
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20258
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94769
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184966
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307229
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435392
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569875
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711159
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775131
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837315
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901699
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968318
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037307
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10876
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182777
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259447
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338854
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421112
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50639
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594844
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686528
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803829
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927395
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220484
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786039
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52768
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5394
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71402
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23939
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53474
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0029
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74814
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39067
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15242
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175341
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297178
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424885
û(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558911
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699634
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789894
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852396
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917091
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984096
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053443
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125294
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199644
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276739
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356583
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43928
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525016
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61393
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716052
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83569
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960321
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216453
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781391
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461205
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44552
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61649
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10969
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54428
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8006
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44676
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58904
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36454
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166102
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287542
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414805
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54836
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688592
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805437
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868269
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933332
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000678
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070434
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142682
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21747
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294958
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375242
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458467
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544693
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634099
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748087
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868794
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994565
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212912
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777355
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426642
ğ(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3539
(349.08, 7.18, 357.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5215
