¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(425.04, 9.58, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244229
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16839
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428691
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715774
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00304
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2987
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.625239
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.964924
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329135
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.72596
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12829
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58494
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06197
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54653
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13709
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81364
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51974
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34291
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40041
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71527
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40772
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692658
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91694
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157878
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.417356
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704418
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.994436
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.289417
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614799
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.9568
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.320313
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.719606
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12138
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58045
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05705
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53801
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11359
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81536
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52291
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34171
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39306
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67022
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26513
ê(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683605
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907227
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147436
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406099
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693046
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986003
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28032
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604445
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94892
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.311754
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.713606
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11486
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57638
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0526
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53006
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08982
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81773
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52681
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34117
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38236
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62911
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12342
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67461
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897579
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137059
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394915
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68166
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977744
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.271407
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59418
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.941282
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.303462
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.70796
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10872
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56996
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04861
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52266
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07229
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82076
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53144
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34128
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37219
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61055
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98059
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665671
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887991
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126753
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383805
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670258
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969652
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.262679
î(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584001
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.933887
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.295428
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702665
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10296
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5624
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04508
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51607
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06477
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82444
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53679
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34203
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36253
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59284
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76388
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656793
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878472
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116519
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372777
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658849
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961733
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.25414
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.573912
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.926735
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287663
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695696
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09759
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55512
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04202
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51481
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05786
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82877
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54288
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34344
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35339
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57599
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57476
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647976
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869016
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106356
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361823
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647428
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953985
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245781
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.563913
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919823
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.280156
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.686879
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0926
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54812
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03942
ê(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51422
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05157
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83376
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54969
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3455
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34476
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55999
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48046
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63922
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859628
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096267
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350952
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636003
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94641
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237611
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.554007
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.913155
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.272917
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.678278
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.088
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54139
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03728
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51433
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04589
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83941
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55724
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34821
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33664
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54485
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38671
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630527
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850307
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08625
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340163
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624572
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939006
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229629
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544192
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.906725
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265941
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669889
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08377
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53494
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0356
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51512
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04082
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84571
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56552
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35157
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32904
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53055
ê(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2935
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621896
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841056
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07631
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329453
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613138
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.931774
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.221828
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535224
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900542
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259225
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.661716
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07993
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52876
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03438
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5166
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03636
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85267
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57453
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35955
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32195
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5171
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20083
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613328
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831873
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066443
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318827
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601703
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924715
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214215
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526995
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.894599
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.252774
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.653758
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07648
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52287
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03362
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51876
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03251
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8603
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58428
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37048
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31726
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5045
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10875
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604829
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82276
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056654
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308284
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590266
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912795
é(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206791
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518964
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.888897
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.246587
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.646012
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0734
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51724
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03333
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52162
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02927
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86858
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59299
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38224
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32565
(425.04, 9.58, 362.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49273
