¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(401.94, 14.87, 307.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7202
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.656
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0873
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54554
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16853
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78703
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45458
û(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47636
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729849
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032528
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333746
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663116
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024718
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.42826
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445753
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953571
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51701
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10479
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76399
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5084
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23101
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01854
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8914
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27659
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68466
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1176
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63703
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38027
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17187
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86968
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468189
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720987
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020616
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320742
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648863
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009031
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409228
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4207
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925633
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48947
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0781
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73393
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46448
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17114
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94578
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82569
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30535
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71504
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17248
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7944
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56449
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52667
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30602
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459935
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712037
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008625
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307648
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634518
Š(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993247
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390133
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395609
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897713
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45816
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05139
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70393
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41068
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12744
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87665
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74444
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33573
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74709
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3224
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95635
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75411
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73803
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451606
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703006
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996558
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294479
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620089
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977372
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370987
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370507
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86976
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42688
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02477
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67398
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35739
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08432
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82837
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66445
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3677
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87942
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47661
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12311
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94934
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95595
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443199
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693892
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984416
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281229
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605575
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96141
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90325
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345343
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841797
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39556
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9982
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64408
–(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30466
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04179
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78076
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61078
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46287
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02646
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63519
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29472
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15041
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64991
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434718
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684699
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969983
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267905
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590982
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945362
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891706
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327482
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813814
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36427
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97165
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60048
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25247
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98416
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73378
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55791
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41018
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13585
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79839
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47143
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35753
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426165
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675429
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945887
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254507
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576313
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.929232
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880042
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314627
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795414
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.333
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94521
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55429
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2008
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92602
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68742
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50574
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31991
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07798
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87064
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65339
†(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09044
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41754
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666082
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935727
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241043
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561571
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460779
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868353
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301669
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781074
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31417
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91146
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50856
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14967
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86849
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64174
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44996
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23141
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0216
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80845
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67937
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92097
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408848
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656664
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92549
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227512
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.54676
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445237
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856565
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288679
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766633
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29811
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89242
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46915
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0991
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81162
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59673
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37194
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14461
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96663
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74788
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67229
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.44084
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40009
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647172
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915175
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213918
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531883
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429559
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844735
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27561
–(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752167
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28195
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8662
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45621
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06528
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75538
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55183
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2954
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05947
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91233
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6889
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69861
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.23266
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391266
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637615
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904785
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200264
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037979
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413826
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827905
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262505
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737634
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26573
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44347
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05113
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72893
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48962
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2203
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.976
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81899
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63152
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72582
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90985
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38238
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627989
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894327
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18539
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023573
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397953
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810391
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249332
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723011
(402.60, 14.94, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24942
