¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(386.43, 7.41, 356.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419327
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335576
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775753
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258011
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465872
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725667
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04367
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38481
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75155
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14692
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44613
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64913
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86123
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0831
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31525
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55842
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81332
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08079
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41974
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83521
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36511
„(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93953
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800983
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0001
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212427
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439813
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685477
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951726
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24117
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56628
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924824
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320378
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758901
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231212
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488652
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668497
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891735
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22211
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57694
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95897
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37142
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58331
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79294
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01211
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24145
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48163
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73335
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99741
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27419
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6355
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14991
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70691
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31195
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792342
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990777
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20431
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432103
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677156
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942678
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231314
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553851
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911159
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305285
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735893
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204641
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512504
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693311
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882652
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08106
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40874
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77818
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17656
‡(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51965
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72684
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9435
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17012
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40739
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65605
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91683
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17587
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44697
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92483
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48361
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07007
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783733
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981594
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194389
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42389
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668895
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933716
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221551
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54147
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897571
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290233
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712203
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178252
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537368
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719217
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909682
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10924
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31858
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60415
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98921
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40509
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66295
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87713
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10115
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33569
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58135
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82607
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08084
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34799
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64432
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22942
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83803
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775175
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972387
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184478
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413164
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660464
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924798
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211862
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529146
‰(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883986
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271145
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688716
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152086
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563349
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746243
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937846
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13862
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34927
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57047
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80902
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21086
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60121
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81301
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03452
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26636
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49797
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7378
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98899
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25231
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52858
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93874
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55216
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766653
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963261
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174614
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402558
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648943
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915934
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202203
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516886
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870481
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250052
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665369
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126143
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590405
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774439
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967185
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16925
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38126
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60387
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83794
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08427
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44379
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75105
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97017
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18972
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41586
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65247
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90025
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15992
…(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43232
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7183
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25054
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758202
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954133
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164818
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391965
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637523
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903746
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192638
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504659
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854851
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229146
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64222
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100399
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611401
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803751
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997749
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20113
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41452
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63871
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87436
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12243
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38378
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68916
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8997
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11326
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33649
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57001
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81449
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07067
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33934
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62134
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96336
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74978
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945088
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155061
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381444
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626121
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891374
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179886
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493546
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835978
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208326
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619243
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074844
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582819
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834233
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02953
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2343
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44915
…(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67489
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91227
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16211
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42541
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65851
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85792
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0444
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25978
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49035
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73167
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98448
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24958
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52772
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81997
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741359
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936048
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14539
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370977
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614785
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879106
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166495
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47991
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817271
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187757
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596444
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049536
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554531
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865885
