¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(335.97, 7.51, 351.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141736
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53247
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14635
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11674
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14015
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24068
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55215
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421988
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643723
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882448
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139998
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418771
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716602
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05145
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417932
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820768
„(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265527
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786176
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41421
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9457
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52505
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02752
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57559
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19389
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10383
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96292
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16329
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54007
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42129
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642974
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8816
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139081
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417786
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71819
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053186
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419825
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822877
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267888
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781488
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40888
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93023
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50785
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05447
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61961
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26919
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09175
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94943
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08498
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51878
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420542
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642195
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88077
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138232
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416833
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719804
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054908
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421729
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824966
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270189
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776619
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39558
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91506
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49098
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09545
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66464
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42736
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08056
„(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0058
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98242
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49732
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419831
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641449
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879945
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137322
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415875
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721364
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056612
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423609
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827023
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272484
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771524
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3821
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90015
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48121
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13727
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71065
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58865
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07018
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04687
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86542
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47572
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419144
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640684
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879135
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136467
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415406
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722939
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058329
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425501
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8291
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274775
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769358
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36891
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88556
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4908
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18004
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75764
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75316
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06771
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08152
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74877
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45397
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418468
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639948
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87834
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135587
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416836
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724499
ƒ(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06004
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427376
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831144
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27707
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771933
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35596
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87124
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50055
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22367
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80564
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9209
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14057
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11751
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63261
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43208
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41778
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639232
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877547
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135078
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418243
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726043
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061723
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42924
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833208
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279335
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774443
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34326
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8698
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51042
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26822
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85465
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09195
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21462
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15486
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51685
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41007
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417096
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638505
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876779
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136374
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419682
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727589
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06343
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431074
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835251
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281593
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776942
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33084
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87869
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52037
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31371
„(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90468
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23188
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28986
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19357
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40158
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38794
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416423
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637766
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876128
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137682
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421101
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729131
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065119
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432909
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83729
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283842
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779453
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31866
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88771
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53051
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3601
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9624
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24718
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36623
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23365
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2868
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36564
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415769
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637057
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877343
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138979
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422495
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730659
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066762
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434755
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839302
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286064
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78193
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32238
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89682
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54123
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38498
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10805
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2627
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44382
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27511
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00044
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34326
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415119
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636367
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878531
ƒ(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140274
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423881
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732193
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068454
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436582
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841313
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288286
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78439
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33066
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90606
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5572
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40338
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25615
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27844
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52263
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31797
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16754
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32075
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414489
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637321
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879703
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141559
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425282
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733716
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070087
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43838
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843308
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29051
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78686
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33903
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91542
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57304
(336.02, 7.48, 351.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42166
