¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(401.45, 14.89, 309.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078104
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47061
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.182123
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338531
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.5028
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667109
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842433
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029881
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230715
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460529
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688869
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93721
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204833
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487553
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806641
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137194
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488524
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871199
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.272131
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778641
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34035
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90011
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63143
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18621
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7553
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56077
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44999
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40806
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83359
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32277
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89779
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51751
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17942
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336048
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50022
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664363
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839503
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026748
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227359
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458024
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686729
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935203
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203695
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486563
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.808102
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138253
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.496414
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875403
»(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.288093
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.802683
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35428
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92548
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.688
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26712
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84406
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62384
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52168
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41776
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8438
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.366
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94411
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5673
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24086
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.176815
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333652
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.497795
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66178
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836747
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0238
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224201
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455668
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68483
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933374
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202859
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48578
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809931
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139609
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.504855
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879955
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304735
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.82751
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36874
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95854
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73749
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35032
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9354
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68883
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8555
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42062
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87109
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41178
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99319
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56467
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17298
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.174309
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.33134
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.495521
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65936
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834165
²(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02104
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221243
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453465
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683173
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931726
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202323
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485206
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812131
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141261
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513848
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884859
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.322062
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.843561
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38372
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00633
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7683
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43589
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02939
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75579
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78401
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3436
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8689
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35669
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87802
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43637
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03572
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.171901
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329113
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.4934
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657101
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831756
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018464
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218483
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451413
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681758
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930257
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202089
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484839
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8147
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143207
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523397
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890112
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.340075
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.854085
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39922
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05543
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79993
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52386
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1261
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82475
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8365
Ç(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49704
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8157
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24767
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76196
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31251
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92086
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.169589
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326974
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491431
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655005
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829519
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016074
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215923
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449512
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680583
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928969
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202157
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48468
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81764
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145449
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533504
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.895715
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358781
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865066
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41526
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10584
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83239
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61432
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22561
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90134
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00636
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50211
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82094
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15564
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64994
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19302
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90667
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.167377
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324918
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489614
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65307
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827455
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.013868
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214062
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447761
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679648
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927856
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202523
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484727
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820951
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147985
Ë(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544171
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901666
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.378186
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.876502
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43182
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15365
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8657
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70732
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32799
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0146
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18202
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5093
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82844
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16348
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54177
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07773
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89568
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.165261
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.322951
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487951
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651299
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825567
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011848
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212583
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446164
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678957
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926926
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203193
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484984
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.824634
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151151
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.555402
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.90797
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.398294
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.888399
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45698
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17323
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89986
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80038
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43332
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70612
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21397
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51864
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83817
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17365
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52609
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9665
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8879
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.163246
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321069
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486439
¶(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649691
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82385
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010015
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211244
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444716
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678505
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926175
(401.22, 14.88, 309.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204164
