¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660645
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88482
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58061
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2016
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5743
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96935
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38879
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83483
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29116
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73068
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09544
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42497
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77013
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13206
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51182
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99826
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152811
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342484
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548789
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770011
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42532
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696678
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98984
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307535
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652814
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029503
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441933
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895406
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39626
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95224
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57288
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18797
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8478
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50691
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12474
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5991
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99557
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41652
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86423
ï(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29207
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73157
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15981
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49188
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83979
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20456
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58739
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75618
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135812
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326063
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530931
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153139
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403418
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673049
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964279
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279793
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622663
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996563
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405796
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855623
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35223
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90327
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51807
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15542
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8116
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43494
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0459
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6256
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02357
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44616
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88011
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29502
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7347
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20144
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56183
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91255
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28035
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2047
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118982
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311207
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513264
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132962
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381714
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649639
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938987
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25235
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59284
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96399
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370138
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816345
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3088
ò(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85498
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46407
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12356
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77617
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36469
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96904
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6329
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0534
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47774
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88487
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30002
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73999
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20702
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63484
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98853
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6888
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98607
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10232
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293405
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495783
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113018
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360284
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626546
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91399
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225295
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563381
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931837
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3349
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777626
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26597
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80738
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4109
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0877
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74149
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29612
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89404
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55048
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08504
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49901
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89159
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30712
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74745
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21492
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71096
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20494
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43086
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085827
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275789
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864387
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093279
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339095
ÿ(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603674
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889324
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198535
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53429
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900131
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300127
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739357
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22372
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76045
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35847
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02874
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68799
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22925
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82088
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47016
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11854
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50725
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9003
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31628
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75715
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23372
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74341
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67397
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87253
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069502
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258354
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846188
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073755
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318119
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581119
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864937
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172101
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505596
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868796
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265852
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70163
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18205
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7142
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30682
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97071
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62806
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16396
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75611
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40936
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12411
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54979
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95443
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38323
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83828
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32197
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8868
ú(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80903
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02557
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053349
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241107
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828202
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054461
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297391
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558789
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840837
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146002
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477225
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83786
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231972
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663811
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14096
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66862
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25594
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91358
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61411
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15743
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75175
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40461
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09811
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62323
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03183
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46495
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92466
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41349
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04943
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94864
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037363
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224041
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810386
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035411
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27661
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535929
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815546
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117988
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44611
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803268
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193359
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621164
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10047
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62369
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20583
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85732
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56479
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15441
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74848
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40099
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0736
ÿ(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69929
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11202
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54958
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01417
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5663
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21755
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09292
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021549
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582173
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790552
