¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (418.64, 13.47, 327.03) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.113145
ƒ (418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.862354
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.868349
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.875086
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.882574
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.890814
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.903039
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.935767
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.969682
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.004819
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.041214
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.096282
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.168338
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.243255
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.323081
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.473244
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.632989
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970612
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11471
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2646
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42052
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58293
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7704
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.938906
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.920277
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.902516
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.905968
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.912957
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.920702
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.929209
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.938484
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.969417
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.003903
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.039628
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.076631
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.125816
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.19879
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.27467
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.35361
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.494958
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882599
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02269
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1684
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31996
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4777
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66179
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87141
(418.64, 13.47, 327.03) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 17.17353
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.984524
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.965748
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.947849
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.944821
„ (418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.952075
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.96009
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.968875
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.978436
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.004134
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.039213
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.075551
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.113185
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.156263
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.230189
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.30707
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.38706
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.517363
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934869
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07657
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22394
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37724
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55806
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76206
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97577
(418.64, 13.47, 327.03) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 17.17268
(418.64, 13.47, 327.03) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 17.45766
(418.64, 13.47, 327.03) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 17.36155
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.031737
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.012813
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.994772
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.984951
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.99248
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.000779
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.009854
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.019713
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.039946
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.075644
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.112619
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.150911
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.190563
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.262559
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.340478
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.42156
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851032
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988942
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13229
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28141
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45893
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65763
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86567
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08366
(418.64, 13.47, 327.03) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 17.17425
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.080608
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.061529
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.043341
÷(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.026397
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.034213
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.042808
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.052187
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.062358
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.076887
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.113227
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.150866
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.189843
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.230201
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.295924
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.37492
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771021
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905308
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04489
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18994
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36422
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55785
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76047
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97272
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19514
(418.64, 13.47, 327.03) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 17.17822
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.131198
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.111959
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.093622
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.076169
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.077318
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.086223
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.095921
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.106418
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.117725
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.151998
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.190326
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.230016
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.27111
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.330309
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694643
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825488
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961397
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10265
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27371
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46248
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86671
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08333
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31047
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41836
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.183574
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.164171
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.145677
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.128078
â(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.121841
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.13107
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.1411
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.15194
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.163599
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.191989
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.231035
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.271467
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498957
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621788
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749289
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88175
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01932
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18716
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37134
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56396
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76546
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9765
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19768
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42967
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67324
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.237809
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.218236
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.199583
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.181832
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.167833
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.177401
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.187779
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.198977
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.211004
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.23324
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316984
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432434
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552231
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676579
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80571
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939789
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10441
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28423
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47216
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66872
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87439
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0899
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31585
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55293
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80197
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.293975
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.274228
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.255408
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.237501
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.220493
Ê(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.225264
(418.64, 13.47, 327.03) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.236008
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04281
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147618
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256305
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369023
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485893
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607222
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733131
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863916
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02522
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20086
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38437
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57615
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77683
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98694
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20711
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43802
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68044
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93518
(418.64, 13.47, 327.03) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.430772
(418.64, 13.47, 327.03) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.408713
(418.64, 13.47, 327.03) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.387753
(418.64, 13.47, 327.03) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.367878
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33778
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552213
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779254
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020096
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198434
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308483
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422616
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541012
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663894
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791474
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949479
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12114
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30038
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48767
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68356
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88852
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10324
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32829
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5644
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81237
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07296
(418.64, 13.47, 327.03) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.455388
(418.64, 13.47, 327.03) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.433266
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907809
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097895
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298602
