¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(353.83, 9.41, 316.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91681
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73236
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.116102
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159996
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.635681
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28004
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05543
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97228
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0718
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4507
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20677
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50441
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312111
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740553
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217013
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287751
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.647884
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30017
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0788
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00243
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11043
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50445
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27266
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60052
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318951
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74816
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225539
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442084
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.659382
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31939
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10111
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0313
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15234
—(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55605
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33756
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69256
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325325
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755247
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233436
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632183
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702178
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33768
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12235
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05886
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19262
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60564
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4072
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78005
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3312
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76178
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240726
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779335
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.849778
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35502
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14378
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08509
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23124
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65322
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47415
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.86587
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336573
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767751
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247385
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78642
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01361
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3714
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16486
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10997
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26815
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69873
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53833
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.94804
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34147
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773163
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253431
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794909
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23514
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38682
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18477
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13349
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30332
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74546
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59729
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02644
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.85626
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.86956
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.88585
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345839
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778018
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2627
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811323
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46045
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51767
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2035
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15596
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33672
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79273
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6461
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10133
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38601
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.4179
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.25795
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.25346
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.27833
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.31287
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.36741
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.42517
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.54289
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.74444
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.76042
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349697
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787451
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276791
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826968
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4783
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70001
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22103
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1778
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36851
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83765
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69205
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1762
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.45627
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.27043
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.11507
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.11492
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.13623
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.16372
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.1944
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.22806
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.27298
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.38608
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.50344
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.64264
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359157
‚(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799512
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29027
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841835
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49525
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94507
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23735
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20176
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39851
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8758
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73507
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24695
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.52181
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.13736
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.00196
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.00282
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.02385
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.04777
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.07461
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.10437
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.14582
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.25277
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.3647
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.49149
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369471
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810957
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303081
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855842
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51128
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22069
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30479
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22481
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4265
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90886
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77845
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31351
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58441
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.52035
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.0099
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.89292
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.8949
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.91549
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.93897
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.96533
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.99461
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.03837
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.14146
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.25199
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.37507
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379237
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821854
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315308
ˆ(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869037
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52635
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27922
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52241
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24627
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45253
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93954
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82235
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37568
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.65292
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.392
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.88787
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.78783
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.79089
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.81107
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.83411
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.86002
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.88883
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.9372
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.03413
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.14333
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.26272
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388481
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832175
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326823
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881776
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54047
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2955
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79274
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26616
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47664
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96782
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86295
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.43338
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.70686
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.26924
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.77114
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.6866
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.69069
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.71047
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.7331
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.75859
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.78839
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.83976
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.93535
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.0386
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.15435
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62061
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841862
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337714
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894053
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55366
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3107
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12286
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28442
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49879
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99368
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89941
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4865
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.75582
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.15192
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.65953
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.58915
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.59422
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.61362
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.63585
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.66093
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.69509
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.74598
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.84052
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 18.93887
(354.27, 9.44, 317.07) (376.02, 2.67, 344.28) (7.02, 3.52, 8.19) Truck 19.04985
