¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(337.88, 7.52, 335.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842703
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903261
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169689
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671305
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240023
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79743
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17606
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55649
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96816
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42357
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00608
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75564
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.78206
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.75566
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.7317
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.71015
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.691
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.67424
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.65985
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.64781
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.63813
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.63078
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.62578
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.62311
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.62278
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.62478
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351606
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565378
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803709
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061148
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339953
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642855
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910447
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225161
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734033
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311512
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828367
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18131
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56216
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97426
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43798
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93616
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73348
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82757
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.8011
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.77707
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.75546
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.73626
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.71944
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.70501
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.69294
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.68323
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.67586
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.67085
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.66817
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.66783
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.66984
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351513
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566807
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80529
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062865
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341821
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644888
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917957
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281096
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797331
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362963
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833737
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18707
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56834
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.981
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45297
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86651
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71113
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.87573
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.84918
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82508
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.8034
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.78413
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.76727
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.75279
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.74068
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.73094
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.72356
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.71852
‘(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.71584
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.7155
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.71751
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351469
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568273
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806878
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064565
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343628
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646891
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925781
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337431
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858328
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36259
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839595
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19333
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57512
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98836
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46859
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79717
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17353
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.92657
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.89993
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.87575
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.854
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.83468
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.81776
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.80323
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.79108
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.78131
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.7739
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.76885
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.76615
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.76582
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.76783
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351409
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56974
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80846
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066289
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345517
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648922
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933905
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394213
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857806
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845908
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20016
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58249
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99631
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48483
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72812
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52033
¢(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.98012
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.9534
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.92913
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.90731
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.88792
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.87095
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.85637
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.84418
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.83437
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82694
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82187
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.81917
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.81882
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82084
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35141
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571186
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81003
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067964
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34736
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650933
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974475
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405705
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857123
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361229
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852753
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20748
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59043
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01029
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50168
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65939
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01636
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.03644
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.00962
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.98527
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.96338
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.94392
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.92688
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.91225
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.90002
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.89017
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.88271
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.87763
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.87491
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.87457
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.87659
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351416
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572675
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811614
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069683
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349189
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652929
š(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998542
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404976
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856287
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360313
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860042
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21538
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5989
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02624
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51916
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59098
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82121
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.09557
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.06865
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.04421
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.02223
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.0027
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.9856
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.97091
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.95864
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.94876
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.94127
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.93616
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.93344
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.93309
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.93513
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352195
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574116
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813167
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071373
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351039
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654021
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997726
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404073
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855276
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355082
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859354
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22378
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.608
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04277
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53724
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52292
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73911
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.15756
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.13054
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.106
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.08394
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.06433
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.04716
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.03242
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.02009
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.01018
™(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.00266
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.99753
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.9948
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.99445
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.99649
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353561
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575585
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814746
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073071
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352492
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653242
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996799
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403026
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854124
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348198
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851686
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23273
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61765
(337.74, 7.53, 337.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05989
