¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(331.23, 7.36, 367.92) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.45833
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.420763
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.395544
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.371594
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.348892
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.327419
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.307159
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.288095
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.270213
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.253498
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.237938
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.223522
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.210236
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.19807
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.187018
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.177068
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.168214
Ø(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.16045
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.153769
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.148168
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.14364
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.140182
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.137793
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.13647
(331.23, 7.36, 367.92) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.082768
(331.23, 7.36, 367.92) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.08357
(331.23, 7.36, 367.92) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.67513
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494933
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724953
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973457
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242145
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.500105
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.473418
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.448028
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.423915
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.401058
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.37944
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.359044
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.339851
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.321848
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.305022
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.289358
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.274845
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.261471
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.249226
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.238101
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.228088
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.219178
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.211364
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.204643
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.199008
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.194454
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.190978
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.188578
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.187252
(331.23, 7.36, 367.92) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.133174
(331.23, 7.36, 367.92) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.133988
(331.23, 7.36, 367.92) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.40365
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494833
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723225
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971576
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240114
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515239
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.527954
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.502387
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.478105
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.455089
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.43332
á(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.412781
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.393456
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.375329
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.358386
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.342615
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.328002
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.314538
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.30221
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.29101
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.280931
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.271962
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.264098
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.257334
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.251665
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.247084
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.243589
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.241178
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.23985
(331.23, 7.36, 367.92) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.185382
(331.23, 7.36, 367.92) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.186208
(331.23, 7.36, 367.92) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.14187
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494697
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721451
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969666
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236966
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507707
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.584429
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.558677
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.53422
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.511039
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.489114
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.468428
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.448967
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.430711
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.413649
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.397764
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.38305
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.369492
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.357079
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.345801
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.335653
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.326624
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.318708
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.311901
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.306194
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.301587
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.298072
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.295651
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.294319
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.239449
(331.23, 7.36, 367.92) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.240288
Ø(331.23, 7.36, 367.92) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.88936
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494584
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72022
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967764
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230065
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500246
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.642903
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.616961
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.592324
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.568972
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.546886
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.526048
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.506443
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.488054
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.470868
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.45487
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.440049
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.426393
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.413891
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.402534
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.392315
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.383224
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.375254
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.368402
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.362658
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.358021
(331.23, 7.36, 367.92) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.354487
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.352055
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.350718
(331.23, 7.36, 367.92) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.295432
(331.23, 7.36, 367.92) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.296285
(331.23, 7.36, 367.92) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.64574
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494473
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720102
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965854
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223234
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492855
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.703442
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.677303
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.652479
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.628948
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.606697
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.585701
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.565949
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.547422
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.530108
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.513991
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.49906
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.485303
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.47271
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.461272
Õ(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.450979
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.441823
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.433797
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.426898
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.421116
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.416451
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.412896
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.410452
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.409113
(331.23, 7.36, 367.92) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 7.353357
(331.23, 7.36, 367.92) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 7.354225
(331.23, 7.36, 367.92) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.41064
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494369
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719979
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963889
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216408
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485489
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.766112
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.739769
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.714751
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.69104
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.668613
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.647458
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.627552
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.608882
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.591435
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.575195
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.560152
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.546291
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.533603
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.522079
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.51171
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.502487
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.494405
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.487457
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.481635
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.47694
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.473365
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.470908
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.469566
(331.23, 7.36, 367.92) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 7.413363
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.414245
(331.23, 7.36, 367.92) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.18372
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494265
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71987
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962383
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214098
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484926
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778074
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.80443
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.779213
à(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.755313
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.732708
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.711382
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.69132
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.672503
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.654919
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.638552
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.623391
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.609423
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.596637
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.585025
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.574577
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.565287
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.557145
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.550146
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.544284
(331.23, 7.36, 367.92) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.539558
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.535961
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.533491
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.532146
(331.23, 7.36, 367.92) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 7.475482
(331.23, 7.36, 367.92) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 7.476379
(331.23, 7.36, 367.92) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.96466
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49414
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71978
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960773
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214287
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485137
(331.23, 7.36, 367.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778308
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.871364
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.845941
(331.23, 7.36, 367.92) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.821843
