¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(362.08, 8.84, 320.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87574
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.359146
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.516377
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.69786
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.896521
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115705
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.356269
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621467
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.91813
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255342
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63325
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065159
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563614
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17353
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.912824
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.846827
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0146
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23558
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19401
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02795
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47298
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.221369
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.362083
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.518438
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.700099
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.898938
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.118355
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359182
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624685
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92162
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25925
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637851
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070259
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569473
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17984
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.921091
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.856924
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02716
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24209
”(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16443
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03612
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48836
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.224134
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.36505
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.520463
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.702298
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.901301
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.120942
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36203
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627832
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925002
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263041
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642333
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075189
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575138
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185802
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928864
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.866412
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39974
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24707
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17722
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05031
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50015
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.226926
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.368043
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.522452
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.704459
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.903609
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.123472
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364813
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630907
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928277
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266713
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64669
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079946
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580607
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.191412
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936131
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875283
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40235
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25053
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19114
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06582
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50827
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.229743
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.371066
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.524403
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.70658
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.905863
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.125941
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367531
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633908
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931448
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270266
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650925
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084535
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58588
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196678
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942898
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883535
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40378
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25244
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20614
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08251
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51284
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.232587
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.374115
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.526318
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.70866
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.908061
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.12835
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370182
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.636837
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934509
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273697
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655037
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088946
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590951
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.201589
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.949157
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07014
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40411
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25279
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22226
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10044
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51371
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.235455
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377192
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.529442
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.710699
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.910203
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.130697
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372765
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639688
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93746
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277005
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658795
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093182
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595819
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206141
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954904
£(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07089
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40321
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25164
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23949
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11964
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51101
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.238349
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.380296
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.532781
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.712697
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.912288
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.132983
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37528
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642469
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940303
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280194
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662392
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09724
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600488
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21034
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.960136
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07092
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40118
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24894
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25785
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14009
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47584
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.241266
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.383426
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.536146
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.714653
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.914318
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.135206
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377727
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.645175
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943036
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283256
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665851
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101121
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604951
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214179
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.964856
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07022
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39796
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24474
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27737
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16177
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43627
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.244208
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.386582
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.53954
œ(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.716566
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.916288
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.137366
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380105
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647804
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945656
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286193
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669167
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104823
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609206
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.217657
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02682
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06882
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39363
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23895
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29797
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18472
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13481
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.247173
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.389764
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.542963
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.718439
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.918202
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.139464
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.382414
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650357
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948165
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289007
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672343
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108346
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613258
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220775
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02663
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0667
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38813
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23171
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31973
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20896
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63233
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8435
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.250164
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.392971
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.546412
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.720267
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.920059
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.141498
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384653
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652832
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950562
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291695
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675378
«(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111687
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617101
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22353
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.026
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0639
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38147
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22291
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3426
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23446
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42656
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63394
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84859
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.253176
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.396204
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.549889
(362.52, 8.84, 320.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.722053
