¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75268
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19759
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85293
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5748
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37299
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.802
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.75363
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.86975
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703595
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988499
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296589
¡(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630694
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994275
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391289
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826536
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30565
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8356
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42482
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08175
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72231
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43673
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15927
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78472
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51164
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30906
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.64179
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.62481
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.73915
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710486
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995954
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304659
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639486
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003833
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40176
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838005
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31835
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84965
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44049
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10131
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75502
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47328
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11452
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71451
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43419
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23041
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.4873
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.50028
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.67044
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.92829
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.91249
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.89998
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.89074
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.88478
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.88208
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.88265
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.8865
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717324
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003338
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31266
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648195
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013338
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412148
±(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849433
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33093
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86366
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4561
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11879
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78795
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51018
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07078
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65266
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35821
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14628
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.33836
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.37991
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.72852
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.7099
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.69415
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.68166
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.67241
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.6664
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.66363
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.66409
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.66779
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724138
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010674
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320616
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65683
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022781
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422461
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860767
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34344
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87755
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47157
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13617
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82118
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49591
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02809
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60627
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28377
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06382
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.20098
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.2636
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.78642
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.49899
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.48329
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.47081
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.46156
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.45551
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.45266
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.45302
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.40451
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730868
ª(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017968
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328515
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665409
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032116
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432708
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872013
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35588
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89134
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48694
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15346
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85464
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45739
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98639
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56096
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21074
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98303
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.07828
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.15122
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.31412
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.29527
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.27962
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.26717
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.2579
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.25181
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.2489
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.24916
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.20101
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737558
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025183
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336317
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673922
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041396
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442877
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8832
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36822
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90502
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50224
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17059
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88838
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41985
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94572
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51677
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13918
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90387
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.95987
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.04269
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.11725
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.09848
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.08288
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.07045
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.06118
¤(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.05506
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.05208
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.05224
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.00445
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744196
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032385
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34409
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68235
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050627
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452944
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894292
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38046
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91859
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5174
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18761
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90004
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38316
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90603
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47368
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09199
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2872
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.84564
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.93791
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.92703
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.90834
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.89279
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.88038
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.87111
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.86495
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.86191
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.86199
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.81458
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750763
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039497
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351795
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69074
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059727
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462943
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90527
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39259
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93208
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53243
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2045
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85843
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34371
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86477
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43044
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04622
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8178
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.73693
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.83679
¯(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.74329
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.72468
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.70918
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.6968
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.68752
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.68134
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.67824
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.67823
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.63116
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757281
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046501
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359419
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699015
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068785
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472874
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916165
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40463
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94543
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54736
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22127
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80778
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30209
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81972
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38156
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9933
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14607
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.64061
(319.24, 7.00, 369.80) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.73922
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.56578
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.54725
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.53181
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.51945
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.51017
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.50396
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.50081
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.50072
(319.24, 7.00, 369.80) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.45396
(319.24, 7.00, 369.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763734
