¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807457
(439.02, 14.95, 252.31) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 12.73466
(439.02, 14.95, 252.31) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 12.8699
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.25174
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.23619
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.22323
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.21286
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.20507
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.478748
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659105
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852662
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060865
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285397
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528191
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79159
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078236
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391093
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724478
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09062
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.495742
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939895
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.434774
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66338
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32958
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08647
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.47808
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.44722
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.41836
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.39147
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.36655
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.34356
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.37085
(439.02, 14.95, 252.31) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 12.97687
(439.02, 14.95, 252.31) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 12.984
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.26888
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.2533
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.24032
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.22993
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.22213
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483691
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664399
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858349
š(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066988
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292012
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535352
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799366
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086712
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40055
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735106
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102315
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508325
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.953861
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08892
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68169
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3503
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11009
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.55604
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.52492
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.49581
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.4687
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.44355
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.42036
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.42473
(439.02, 14.95, 252.31) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 13.23047
(439.02, 14.95, 252.31) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 13.23805
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.28864
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.27304
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.26003
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.24962
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.24179
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48868
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669745
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86409
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073172
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298687
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542583
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807222
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095276
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409924
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745871
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114161
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.52108
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.968026
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10541
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70025
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37129
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13409
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.60952
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.59115
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.57471
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.54879
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.52342
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.50001
•(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.47982
(439.02, 14.95, 252.31) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 13.49623
(439.02, 14.95, 252.31) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 13.50427
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.31104
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.2954
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.28237
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.27193
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.26407
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493714
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675139
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869885
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079413
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305427
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549883
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815153
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103923
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41939
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756767
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126156
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53401
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589621
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12221
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7191
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39261
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15844
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.38755
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.36946
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.35326
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.33895
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.3265
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.31592
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.53614
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.37533
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.3544
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.3361
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.32042
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.30735
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.29688
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.289
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498794
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680582
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875732
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08571
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312229
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55725
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823159
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11265
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428946
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767801
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138301
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547115
Í(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604834
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13919
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73824
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41429
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18313
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.17505
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.15722
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.14126
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.12715
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.11488
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 12.10443
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.42679
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.40315
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.38217
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.36382
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.3481
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.33499
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.32449
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.31658
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50392
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686074
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881632
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092066
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319092
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564691
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831241
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121463
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438596
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778967
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150595
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.56039
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620279
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15646
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75763
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43625
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.99087
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.97146
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.95389
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.93816
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.92424
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.91214
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.90183
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.45737
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.43367
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.41264
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.39424
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.37847
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.36533
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.35479
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.34685
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509089
¦(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691613
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887584
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098477
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326017
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572198
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839395
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130356
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448331
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790268
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163036
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153249
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635916
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17393
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77726
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45847
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.79542
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.77629
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.75898
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.74346
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.72974
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.71779
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.70762
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.49069
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.46692
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.44582
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.42737
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.41156
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.39837
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.38778
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.37981
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514302
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697199
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893589
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104944
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333004
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579772
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847624
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139329
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.458156
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801702
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175627
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167516
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651771
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19163
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79716
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48104
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.60795
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.58909
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.57201
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.55671
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.54317
®(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.53138
(439.02, 14.95, 252.31) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 11.52133
(439.02, 14.95, 252.31) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 11.92671
(439.02, 14.95, 252.31) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 11.91494
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.48176
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.46325
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.44738
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.43414
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.42352
(439.02, 14.95, 252.31) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.4155
(439.02, 14.95, 252.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519558
