¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67934
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115007
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43959
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789672
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16828
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56207
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98038
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34431
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42123
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94064
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51149
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14173
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84101
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62119
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49703
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4871
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40081
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75541
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22681
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6609
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9854
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264435
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540767
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840166
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165633
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497916
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827112
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139543
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466029
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818172
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19915
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59634
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01751
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37535
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46344
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98689
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56239
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.198
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90356
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69113
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57574
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57634
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50741
†(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87846
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32563
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80397
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16426
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286115
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564252
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865692
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193386
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529578
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859374
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164495
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49288
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847159
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23664
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63126
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05536
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40056
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50648
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03407
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61433
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25546
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96745
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7626
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65622
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66765
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61655
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00455
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46511
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95139
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34865
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307813
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587757
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891214
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221215
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561513
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882953
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189824
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520139
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880845
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27288
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66683
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09396
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42168
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55037
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08219
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66732
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31411
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0327
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83563
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73851
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5087
†(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72831
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12915
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60844
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10328
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53872
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329563
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611312
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916805
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249119
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593776
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9069
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215564
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550398
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918242
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30636
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70307
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13327
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44463
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5951
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13126
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72139
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37397
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09933
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91025
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82265
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60855
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84274
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24553
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75574
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25982
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71052
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351385
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634892
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942447
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277083
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626337
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931213
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24267
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585463
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95616
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34044
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73995
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1733
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46942
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6407
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18129
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77654
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43505
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16737
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98648
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90865
Š(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71068
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95645
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37175
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90704
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43406
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86898
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373164
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658543
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968117
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305069
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659161
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955889
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27562
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620996
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994655
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37516
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77748
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21404
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49327
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68717
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2323
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83278
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49738
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23682
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06435
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99656
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81514
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06223
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51227
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06248
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57692
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395007
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682234
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993846
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333138
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68853
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986486
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309001
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657054
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03369
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41048
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81572
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25553
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51136
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73451
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28429
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89014
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56098
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30772
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14389
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08641
„(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91757
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1706
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65615
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22211
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70509
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416895
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705928
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01962
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361287
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716057
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01792
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342857
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693625
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06922
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4464
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8546
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29782
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53128
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78275
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33728
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94862
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62585
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38008
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2216
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16705
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00237
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28148
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80353
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35133
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83726
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438779
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729642
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045423
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392208
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745683
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049737
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377174
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730673
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10308
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48297
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89422
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34082
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55302
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83188
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39128
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00825
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6898
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44569
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29234
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.247
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08913
†(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39504
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95445
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4693
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97353
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460661
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753374
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071265
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44715
(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775712
