¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(370.01, 9.86, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47635
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41371
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60772
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7843
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98224
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38387
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80671
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25245
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204477
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485668
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790916
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12253
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473205
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847896
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253232
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699003
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19855
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7476
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33158
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97898
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46153
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91723
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40958
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15453
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15407
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9419
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21905
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41399
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61615
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8259
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04358
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26957
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5043
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7374
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91664
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25828
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67255
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10892
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56922
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215091
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497212
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803463
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13708
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491232
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867048
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274273
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722197
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22015
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77008
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35665
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01271
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.524
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98453
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4823
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02191
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05763
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05711
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2992
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4962
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70051
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91252
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13256
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36103
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59835
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84491
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13957
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54565
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96864
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40848
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87228
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225677
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508656
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815897
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150669
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509172
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886232
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295321
ƒ(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745402
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24293
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79261
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38175
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04089
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5878
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0533
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5566
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1025
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96288
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00436
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3911
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59301
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80248
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01992
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24567
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48007
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72367
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97689
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33453
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73961
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16594
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61509
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00381
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236153
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520002
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828279
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164171
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527117
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905422
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316382
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768635
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26869
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81515
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40697
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06914
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6483
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11078
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61044
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15193
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00801
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07411
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5112
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71627
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92911
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14998
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37934
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61761
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86515
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15734
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52132
‡(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93488
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37029
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82918
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246522
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531256
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84053
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177531
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544988
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924603
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337436
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791898
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29445
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84112
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43931
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10926
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67525
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13977
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64182
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18589
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06959
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14487
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59407
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8436
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05987
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28437
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51752
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7597
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01144
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34939
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71468
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13705
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58195
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256843
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542446
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852705
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190842
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560748
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943801
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358516
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815144
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32025
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87443
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47655
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15114
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70474
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16974
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67415
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22095
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13198
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21666
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63042
„(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97507
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19494
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42321
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66028
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90662
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1955
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54815
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91763
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34638
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80122
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267034
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553523
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865177
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205575
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57809
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962973
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3796
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838409
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34602
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90793
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51394
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19319
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73727
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20062
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70753
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25715
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19527
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27881
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66874
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08045
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33448
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56666
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80783
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05846
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39332
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7539
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13177
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56322
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278344
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566715
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880141
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22191
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596048
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982119
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400641
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861639
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37181
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93939
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55151
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23543
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77075
„(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23245
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74194
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29445
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25917
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3172
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70909
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12288
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47861
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71487
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96032
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24592
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59804
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96687
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35359
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78785
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290942
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58039
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895019
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238216
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613894
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001275
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4217
(369.45, 9.89, 323.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884882
