¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16437
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.857557
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.277676
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.741154
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2558
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83174
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37506
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58053
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26929
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02912
Ó(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88359
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85141
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63196
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65477
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61765
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50638
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40129
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.309655
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529421
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76906
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.970282
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181308
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421389
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686403
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975321
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279035
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567369
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849959
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15574
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501097
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.895863
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319803
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.787705
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31309
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86674
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41374
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62752
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31178
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07667
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93719
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9123
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67157
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83843
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74545
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56854
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25167
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340872
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.563431
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794841
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992633
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205361
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450831
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718446
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007495
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313677
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589435
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873776
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181521
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540557
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934864
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.36272
Ş(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.835151
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37528
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90268
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45346
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66688
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3556
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12573
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99251
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96886
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80617
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97568
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82647
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63387
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10656
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372325
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597718
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815882
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015228
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232021
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480577
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750834
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039568
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346867
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611934
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898065
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.207821
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.580679
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974577
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.406435
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.884051
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43655
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93957
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49424
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70742
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40074
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1763
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04957
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00889
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97597
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09929
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88942
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70237
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96586
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404008
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.632276
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837146
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038071
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259702
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510626
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783563
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072009
Ö(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368163
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634865
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922828
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243808
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61873
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.015005
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450957
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.934477
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47183
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97741
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5361
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74922
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44724
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22845
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1084
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05098
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15095
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20431
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95534
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86572
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82954
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435918
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667099
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858634
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061161
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287651
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54098
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816207
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104815
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389857
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658235
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948071
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281611
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656243
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.056157
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.4963
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.988743
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50707
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01622
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57904
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18748
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49515
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28214
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16902
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17589
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3287
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26781
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02426
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01324
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69742
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.468053
Á(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690273
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880345
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084495
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315868
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571637
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846634
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13799
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411958
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682045
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973793
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320019
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69441
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098043
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542711
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04847
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5432
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05602
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62287
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22996
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54447
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33744
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23146
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24698
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41035
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31677
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08121
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09665
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44621
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50041
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710726
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90228
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108077
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344354
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602596
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877387
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171536
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434465
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706299
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004413
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359041
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.733236
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.140671
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.590775
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10707
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58022
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0968
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6626
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27363
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59518
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39435
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29576
Ë(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32026
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49459
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36455
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13311
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31295
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5894
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.532982
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731378
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924438
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132961
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373109
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633862
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908467
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20351
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457382
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.731002
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040653
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397874
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.772731
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.184052
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639704
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14559
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61814
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1386
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70306
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31852
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64733
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45291
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36197
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39569
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58141
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41497
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20713
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53668
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73777
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565769
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752234
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946819
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159728
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402129
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664815
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939875
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225205
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480713
(358.70, 10.01, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756155
