¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(378.00, 15.86, 292.42) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.937944
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512862
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817695
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166172
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515581
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.885811
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.315942
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.768805
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27548
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82455
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43794
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11597
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83028
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63119
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53695
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57688
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61172
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9806
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54446
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28838
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.6555
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.58383
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.51596
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.45183
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.3914
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20962
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494549
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797786
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142037
î(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.492005
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860011
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.285935
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.735706
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23879
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78373
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39262
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06594
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77948
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57239
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46882
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30579
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52987
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8854
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43824
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16961
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.06631
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.99763
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.93262
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.87126
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.1657
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192216
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476213
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.777854
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117816
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468501
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.834333
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.256038
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702737
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20229
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74311
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34758
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01529
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72913
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51414
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40113
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2216
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44905
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79144
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33362
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05284
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.78063
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.7523
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.72727
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.70554
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.99866
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174749
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45786
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75791
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.093519
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.445072
ù(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.808746
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226247
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669897
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16529
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70272
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30281
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96497
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67922
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45415
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08357
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13837
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35451
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69865
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23053
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93806
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.91476
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.88624
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.86105
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.83917
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.83537
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157215
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439492
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73795
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069148
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421721
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783249
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.196571
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.637196
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12741
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66254
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25833
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.915
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62977
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39834
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01184
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05605
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25917
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60711
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.129
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82513
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.05387
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.02515
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.99979
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.97776
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.95905
(378.05, 15.79, 291.65) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 24.96848
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139624
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42111
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717984
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044709
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398455
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.757852
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165564
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.604635
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08968
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62259
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21274
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86536
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58077
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34307
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94592
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97913
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16855
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51453
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02357
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70743
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.19809
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.16917
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.14363
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.12144
(378.05, 15.79, 291.65) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.1026
(378.05, 15.79, 291.65) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 24.76152
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121979
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402724
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698015
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020212
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.375271
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732552
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.133773
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.572218
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05211
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58287
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16723
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81608
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53222
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98627
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88476
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9091
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08757
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41213
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.905
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46243
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50541
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.37526
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.35295
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.33431
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.31932
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.30798
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104282
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384329
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678043
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997334
•(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.352175
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.707354
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.102045
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.539949
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01615
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54338
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12308
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76715
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48412
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93296
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8242
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83981
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00751
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31768
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79918
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21499
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45376
(378.05, 15.79, 291.65) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 23.11278
(378.05, 15.79, 291.65) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 23.07769
(378.05, 15.79, 291.65) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 23.04615
(378.05, 15.79, 291.65) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 23.01813
(378.05, 15.79, 291.65) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 24.37836
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.35818
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.33954
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.32454
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.3132
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08654
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365935
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658076
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975586
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329173
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.682264
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070394
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.507836
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.980641
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50412
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07927
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71858
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09768
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88009
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76426
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77123
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92834
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23583
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68269
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97383
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40329
(378.05, 15.79, 291.65) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 23.12122
(378.05, 15.79, 291.65) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 23.08612
(378.05, 15.79, 291.65) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 23.05457
(378.05, 15.79, 291.65) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 23.02653
‹(378.05, 15.79, 291.65) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 24.17057
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.36706
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.3484
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.3334
(378.05, 15.79, 291.65) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 24.32205
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069941
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347544
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638116
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953853
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306265
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657283
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.040687
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475882
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.945319
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46511
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03576
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67036
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05119
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8278
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70494
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7034
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85008
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15519
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56796
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78063
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35394
