¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(339.31, 6.96, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124574
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.56034
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.55087
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.90687
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.53936
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.53732
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.511735
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318326
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546242
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795864
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066401
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360468
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681294
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032599
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425405
¿(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870476
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366662
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.659412
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.635916
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.613965
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.593542
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.574633
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.55722
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.541293
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.52684
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.513846
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.502305
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.492208
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.483544
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.476312
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.470502
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.46611
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.463135
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.3953
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.383217
(339.20, 6.94, 312.45) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.384524
(339.20, 6.94, 312.45) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.387235
(339.20, 6.94, 312.45) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.469458
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316589
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545385
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794947
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065362
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359343
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680072
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03126
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424612
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86954
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365637
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92209
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55046
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25486
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04993
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01846
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20459
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55681
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.837533
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.94346
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.4591
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.44157
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.42668
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.1313
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.940522
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.86984
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.85372
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.516996
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.481167
®(339.20, 6.94, 312.45) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.482428
(339.20, 6.94, 312.45) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.485105
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314812
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544489
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793952
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064301
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358204
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678783
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029867
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423639
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868494
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364469
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920746
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54895
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.96108
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.93778
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.91621
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.89635
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.87817
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.57471
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.84685
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.73549
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.63333
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.81226
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.804
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.79737
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.79235
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.78894
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.78715
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.52156
(339.20, 6.94, 312.45) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 10.78839
(339.20, 6.94, 312.45) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 10.79143
(339.20, 6.94, 312.45) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 10.79608
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31313
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543526
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792922
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063167
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356979
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677446
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028397
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422583
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867339
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363121
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91924
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54727
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.262
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08276
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07525
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24294
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55883
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24232
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.4399
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.41898
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.40084
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.38549
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.37291
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.36307
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.35599
(339.20, 6.94, 312.45) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.35165
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.82273
(339.20, 6.94, 312.45) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.81086
(339.20, 6.94, 312.45) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 10.81238
(339.20, 6.94, 312.45) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 10.81551
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311796
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542528
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791831
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062014
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355692
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676074
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026875
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421381
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865985
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361645
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917572
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54538
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25982
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08136
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09483
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26174
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57398
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23724
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23585
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9602
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31082
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541499
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790723
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060791
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35438
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674624
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025306
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420072
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864531
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360024
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915753
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54327
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25741
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07958
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09273
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27327
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59614
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23165
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22886
†(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95115
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309832
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540439
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789559
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059525
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352979
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673109
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023635
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418651
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862937
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358222
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91371
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54098
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25481
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0774
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09015
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26908
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60738
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22554
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22122
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94128
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308784
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539289
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788346
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058191
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351554
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671531
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021922
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417063
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86119
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356273
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911519
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53852
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25198
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07485
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08716
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26454
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60192
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21886
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21292
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93055
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307698
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538138
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787048
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056845
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350042
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669882
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020103
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415397
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85931
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354209
ƒ(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909173
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53586
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2489
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07193
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08371
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25965
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59607
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21173
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20398
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91901
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306606
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536927
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785763
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05543
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348505
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66823
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018244
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413568
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8573
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351941
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906646
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53298
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24563
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06863
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07981
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25439
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58977
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20403
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19444
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90663
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305394
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535663
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784397
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053919
(339.20, 6.94, 312.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346888
