¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(414.50, 7.59, 368.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967166
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946266
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43323
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9296
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48191
ƒ(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09486
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94687
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18526
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18447
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26631
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77836
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34724
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5479
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75582
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97134
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19476
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42644
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66671
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90905
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13815
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29682
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316837
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534258
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768254
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020719
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300285
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607745
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9435
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31152
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71382
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106463
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510229
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952976
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44063
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91693
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46789
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07933
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86578
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12715
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24419
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33757
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88212
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41436
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61659
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82612
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04332
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26848
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50197
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74422
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99553
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1971
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35672
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316206
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533589
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767514
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01993
„(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296721
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603841
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939219
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30685
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708817
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112233
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516544
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959918
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44828
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90469
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45436
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06427
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77752
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02063
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2881
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39494
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94123
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4919
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69576
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90705
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12603
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35306
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58851
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83276
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08621
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24194
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39705
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315578
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532926
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766813
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019102
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293129
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599957
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934947
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302128
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703889
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116184
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523088
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967123
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4562
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9092
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44127
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04973
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75505
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91542
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33285
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4533
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00007
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52385
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77913
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99235
…(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21344
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4426
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68032
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92688
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1504
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29423
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44319
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314951
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532268
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766066
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018354
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291299
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596003
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930627
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29738
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699032
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110842
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52986
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974538
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46441
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91648
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42862
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03565
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73779
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81157
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37857
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51259
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05979
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53547
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85803
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08114
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30437
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53579
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77582
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02485
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20526
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34987
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4996
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314383
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531616
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765361
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017568
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290464
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592035
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926284
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292636
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694273
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105569
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536838
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982223
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47287
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92431
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41646
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02213
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72101
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70901
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42517
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5728
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12036
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54947
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87255
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17345
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39889
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63265
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87517
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12302
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26341
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40887
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55948
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31376
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530969
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764667
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01686
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289633
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588081
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921948
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287865
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689523
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100366
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544049
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990151
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48162
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93269
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40604
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0091
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70471
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60776
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47271
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.634
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18183
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56588
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88956
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22767
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4971
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73334
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97836
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1837
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32492
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47124
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6228
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313166
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530327
„(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763983
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016085
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288831
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584847
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917585
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28309
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684895
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095259
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547861
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998328
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49066
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94164
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41582
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99659
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68877
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52367
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37471
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69616
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24415
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58473
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9091
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2479
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59911
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83791
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08559
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24773
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38988
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53716
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68966
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3126
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529716
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763337
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015385
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28806
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583989
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913194
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278255
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680013
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090216
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542275
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00675
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49997
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95119
(413.51, 7.46, 368.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42617
