¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(419.19, 14.51, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509612
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03121
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70574
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35865
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8664
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860511
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102307
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335913
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586537
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856084
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146829
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466293
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93119
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451643
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03807
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78382
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62859
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61602
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61645
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61023
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72575
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65795
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55644
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34133
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99449
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69889
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36872
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02913
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868481
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130181
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365742
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618618
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890664
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184118
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544005
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018013
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549226
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14855
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8961
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75701
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65999
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66117
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66184
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72934
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6695
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60391
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30899
¹(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95974
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6615
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95605
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19616
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876373
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147928
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395965
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651054
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925617
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221836
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622889
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106258
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648569
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26116
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00783
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78873
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68194
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68822
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71363
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73345
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67412
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65257
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27845
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92698
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87484
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05685
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36532
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884154
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156383
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426504
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683887
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960985
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261396
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703003
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195951
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749626
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37558
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03074
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8073
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7035
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70651
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76564
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73807
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67934
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64866
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42712
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33803
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19501
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1587
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53652
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891859
º(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164742
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457364
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717024
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996716
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334341
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784313
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287086
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840999
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38661
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04653
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82548
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72459
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72436
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81783
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74322
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68512
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96942
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83235
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76814
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47346
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26159
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71221
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899458
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172974
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470228
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750593
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032891
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408351
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866817
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359972
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850745
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39752
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06202
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84323
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74337
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7418
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87017
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7489
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82076
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35516
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25723
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03652
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76182
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54495
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92283
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90689
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181087
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479078
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784519
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069474
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483337
·(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92485
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368605
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860375
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41422
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08189
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86066
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75795
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75884
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91472
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86883
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96467
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75914
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62184
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31427
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06059
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87866
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914278
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189066
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487783
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8136
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132053
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529458
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932593
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377174
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869907
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43186
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10193
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87766
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77222
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7754
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96218
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99683
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18101
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18255
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88961
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59709
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35783
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25448
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921559
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196964
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49637
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822984
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168629
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536406
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94023
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385608
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879282
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44926
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12168
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89426
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78606
¶(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79157
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98898
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12721
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6209
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48327
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15703
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88229
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69543
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64565
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928688
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20472
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504829
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827289
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17489
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543242
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947751
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393925
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888504
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46644
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14119
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91083
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79952
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8073
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01513
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25997
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08161
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73923
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43158
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17758
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06871
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05316
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935726
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212367
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50848
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827696
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176595
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549952
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955173
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402129
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897622
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48334
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1604
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93287
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81263
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82255
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04067
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39517
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17691
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98084
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71566
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5246
µ(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4572
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17518
