¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(420.66, 14.16, 322.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546743
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97755
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7056
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76305
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76969
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76874
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.78129
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79681
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182289
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602658
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063033
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225877
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329463
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437179
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549267
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651546
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754953
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862391
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974028
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090131
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21091
À(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336602
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4675
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97761
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373825
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808189
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15984
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38722
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62663
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.879
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99504
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43245
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90491
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71789
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.68431
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.69086
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.68987
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.70232
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71773
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941978
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328181
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76909
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110256
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262611
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368079
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477851
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592046
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710982
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829754
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940404
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055387
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175037
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299529
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429178
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564229
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109085
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518208
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96736
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26854
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50229
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74854
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93441
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36725
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83464
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73495
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60909
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61558
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61454
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62689
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64219
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719093
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074898
»(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478937
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941689
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158209
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300928
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408419
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520276
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636664
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757961
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884333
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016111
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14035
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263702
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392102
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525907
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859517
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245543
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668265
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1331
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38202
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62247
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87575
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30419
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76669
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75821
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.53736
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.54377
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.54269
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55495
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.57015
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685212
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84057
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211995
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63495
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005206
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206965
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340942
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450504
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564511
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683285
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806968
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935956
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070496
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210915
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356305
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48887
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626974
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9887
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387321
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824437
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26569
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50059
Á(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74811
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24324
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70102
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74873
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.46903
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.47538
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.47426
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48644
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50154
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669731
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723669
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965592
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35353
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796541
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051622
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256603
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382681
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494417
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61076
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731877
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858192
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989841
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127232
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27068
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420581
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577321
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741889
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122847
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534768
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987178
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38271
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62452
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18433
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63759
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74035
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40406
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.41035
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40919
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42129
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.4363
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654891
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708467
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763912
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09444
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499805
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90314
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098942
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307264
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426315
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540298
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658979
Á(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782657
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911583
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046106
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186484
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333154
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486428
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646775
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935523
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262416
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68839
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15701
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50503
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12739
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57633
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74049
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34241
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34863
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34744
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35946
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.37438
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.640665
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693895
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748995
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855143
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22733
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651081
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948243
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147194
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358985
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471869
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588198
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709395
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83567
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967399
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104831
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248387
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398382
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555214
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909018
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163539
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434531
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848661
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33454
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63302
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5172
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92053
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.284
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.29017
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.28894
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.30089
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31573
¹(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627041
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67997
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734712
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791413
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976288
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364494
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80419
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994359
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196514
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405366
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519455
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638213
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761988
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89105
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025666
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166204
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313043
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46653
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627096
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13661
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405938
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693116
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01612
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51593
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46012
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10066
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.2288
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.23492
(420.70, 14.17, 321.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.23366
