¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70073
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.359543
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.305431
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.213672
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.072272
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.967251
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.964902
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.055707
(406.18, 14.31, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.09966
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553326
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783615
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031755
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299898
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590462
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906343
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18163
† (406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.281185
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.260009
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.593646
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.869982
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.029586
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.13856
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.230166
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.274987
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.314555
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.317604
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.312882
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.273085
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.216987
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.126838
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.984996
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.755245
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.095777
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.094677
(406.18, 14.31, 246.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.38195
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550609
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780697
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028612
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2965
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586763
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902314
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165234
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.419366
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.397927
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.558165
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.813661
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.971067
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.069941
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.154839
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.198758
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.233788
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.236626
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.228826
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.189603
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.131668
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.043059
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.900868
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.671128
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.232265
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.231233
(406.18, 14.31, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 13.9932
(406.18, 14.31, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.00027
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54791
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777782
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025482
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293075
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583058
€ (406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889732
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149194
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427608
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.541812
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.523384
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.758875
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.914157
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.003405
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.081928
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.124984
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.15572
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.158357
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.147663
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.108995
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.049358
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.962223
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.819772
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.590178
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.374706
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.373749
(406.18, 14.31, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.01677
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545177
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774855
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022299
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289667
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579359
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875034
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133465
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410731
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.692014
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.67143
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.705591
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.851907
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.938895
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.011364
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.05359
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.080266
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.082711
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.0693
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.031159
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.969953
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.884227
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.741596
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.525602
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.523453
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.522575
(406.18, 14.31, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.05721
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542461
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771927
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019155
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286242
ô(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575638
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860651
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118052
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394203
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691132
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.828072
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.808637
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.790732
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.876357
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.943071
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.984504
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.007339
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.009603
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.993636
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.956003
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.893345
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.80897
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.684361
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.68098
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.678894
(406.18, 14.31, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.97678
(406.18, 14.31, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.51044
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539722
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768986
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015966
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282819
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571932
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846564
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102991
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378042
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673759
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976578
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280581
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.953886
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.937031
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.921567
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.917655
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.936857
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.938949
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.920584
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.883441
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.857443
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.851457
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.846796
(406.18, 14.31, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.17788
(406.18, 14.31, 246.22) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.70534
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766043
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012815
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279379
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568202
Á(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832782
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088247
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36223
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656755
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963949
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267062
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592872
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897983
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19036
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.077805
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.06497
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.05352
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.043447
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.034742
(406.18, 14.31, 246.22) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.027402
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534267
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76311
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009632
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275961
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564486
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819312
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073816
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346758
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640124
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951801
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254054
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5789
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873997
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16488
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93714
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09313
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72547
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81914
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531521
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76016
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006457
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272525
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560754
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80612
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059717
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331648
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623873
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938734
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241552
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565472
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850861
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14032
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72324
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77586
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67644
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95928
¹(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528787
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757205
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003286
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269081
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557018
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793269
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045945
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316865
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607994
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921621
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229552
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552593
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828589
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11665
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51661
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68096
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61081
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09927
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526051
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754256
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000107
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265642
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54144
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773739
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032491
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302444
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592495
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90492
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218061
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53761
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807119
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09386
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39946
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54943
(406.18, 14.31, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79073
