¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077434
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429799
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745489
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089173
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454222
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855168
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297469
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787821
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3739
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08781
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86649
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.421
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94551
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5699
(384.73, 13.88, 255.64) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.43857
(384.73, 13.88, 255.64) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.41564
(384.73, 13.88, 255.64) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.43066
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399652
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628776
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875967
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143419
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433689
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749743
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09268
Æ(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45806
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859381
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302142
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793013
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38044
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10197
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89297
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42212
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94673
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55871
(384.73, 13.88, 255.64) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.06687
(384.73, 13.88, 255.64) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.03237
(384.73, 13.88, 255.64) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.42167
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402464
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631815
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879258
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146976
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437566
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753959
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096178
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461903
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863615
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306808
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798211
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38679
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11217
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91966
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42398
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94875
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54823
(384.73, 13.88, 255.64) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.1441
(384.73, 13.88, 255.64) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.12308
(384.73, 13.88, 255.64) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.41237
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405279
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634828
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882504
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150526
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441405
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75816
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099702
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465751
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867837
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311492
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803419
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39289
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11916
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94416
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42656
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95156
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53847
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408041
ß(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637823
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885736
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154027
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445208
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76231
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103216
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46961
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872092
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316195
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808634
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40043
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12587
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93801
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42986
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95517
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52942
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410796
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640789
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888959
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157498
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448992
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766449
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106715
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473457
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.771128
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.755166
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.740566
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.727314
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.715401
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.704819
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.695557
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.687612
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.680975
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.675641
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.671608
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.668873
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41353
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643747
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892135
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160961
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452743
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770543
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110244
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477318
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.736759
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.720819
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.706234
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.69299
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.681083
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.670502
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.661233
ñ(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.65328
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.646627
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.641273
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.637217
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.634451
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416257
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646657
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895305
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164374
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456465
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774599
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113768
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481179
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.703921
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.688001
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.673429
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.660198
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.648294
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.637712
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.628444
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.620478
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.613812
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.60844
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.604359
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.601565
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418939
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64956
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898424
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167768
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460149
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778629
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117282
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485035
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.672588
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.656687
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.64213
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.628908
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.617011
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.606429
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.597156
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.589182
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.582503
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.577113
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.57301
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.570189
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420913
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652439
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901532
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171136
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463815
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78261
ú(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120808
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488908
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.642735
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.626849
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.612308
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.599096
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.587204
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.576623
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.567346
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.559364
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.552673
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.547267
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.543144
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.540298
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421533
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653857
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904604
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174465
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46745
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786581
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124348
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492764
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.614335
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.598469
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.58394
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.570737
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.558849
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.548271
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.538991
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.531002
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.524299
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.518879
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.514735
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.511865
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422092
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65449
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905387
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177051
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471027
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790491
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127852
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496617
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.58737
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.571521
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.557005
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.543811
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.53193
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.521352
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.512069
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.504073
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.497361
ï(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.491925
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.487761
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.484869
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422637
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655058
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906022
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177734
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472881
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794108
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131378
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500493
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.561815
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.545982
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.53148
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.518294
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.506418
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.495842
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.486556
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.478556
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.471833
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.466383
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.462203
(384.73, 13.88, 255.64) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.45929
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423159
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655626
(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906609
