¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969129
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389217
ü(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750559
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150743
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596308
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088129
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519445
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.779148
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.74822
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.719376
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.692585
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.667823
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.645061
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.624276
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.605453
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.588567
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.573605
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.56055
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.549388
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.540111
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.532707
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.527174
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.5235
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.521685
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.521728
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24297
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49425
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767967
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067196
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395646
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757652
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158645
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605095
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079742
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510245
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.946777
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.915266
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.885879
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.858578
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.833341
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.81014
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.788952
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.769756
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.752533
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.737265
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.723939
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.71254
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.703055
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.695479
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.689801
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.686018
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.684125
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.68412
é(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24747
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499109
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7733
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073036
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402034
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764748
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16651
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613876
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07173
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501419
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975923
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.09015
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.06019
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.03236
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.00662
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.98296
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.961347
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.941761
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.924183
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.908594
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.894982
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.88333
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.873629
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.865869
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.86004
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.856139
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.854163
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.854107
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251961
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504009
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778619
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078869
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408465
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771852
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17438
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622686
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064133
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493071
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966624
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.27336
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.2428
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.2144
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.18814
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.164
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.14193
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.12194
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.10399
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.08806
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.07415
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.06223
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.0523
ï(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.04434
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.03835
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.03433
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.03226
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.03215
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256443
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508884
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783932
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084712
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414881
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77893
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182262
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631489
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056882
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485084
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957853
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.46544
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.43424
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.40526
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.37845
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.35378
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.33125
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.31082
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.29248
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.2762
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.26196
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.24977
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.23959
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.23143
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.22527
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.22112
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.21895
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.21878
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26092
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513765
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789265
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090554
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421281
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786024
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190122
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640286
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050062
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477551
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950277
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48238
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.6351
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.60549
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.5781
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.5529
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.52987
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.50898
ë(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.49022
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.47356
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.45899
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.4465
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.43607
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.42769
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.42135
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.41705
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.41479
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.41455
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265409
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518642
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794595
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096376
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427738
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793101
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198015
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649063
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043554
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47044
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9487
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48063
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.846
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.81573
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.78773
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.76196
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.73841
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.71704
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.69784
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.68079
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.66586
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.65306
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.64235
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.63374
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.62721
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.62276
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.62038
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.62007
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269884
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523505
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799899
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102179
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434147
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800203
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205883
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649566
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037445
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468898
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947556
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47935
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01787
ô(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.03669
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.00804
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.98167
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.95756
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.93568
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.91602
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.89855
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.88325
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.8701
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.85911
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.85025
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.84352
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.83891
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.83641
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.83603
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274351
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528381
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80522
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107992
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440542
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807283
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213753
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644334
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035284
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468262
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946828
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47855
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00624
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.26911
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.23978
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.21278
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.18808
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.16567
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.14551
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.12759
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.11189
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.0984
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.0871
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.07798
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.07103
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.06624
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.06362
(441.57, 14.22, 271.79) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 11.06315
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278808
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53322
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810506
(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113817
