¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48075
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501593
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842941
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210318
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606991
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04138
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48507
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57951
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15812
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97009
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09953
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84497
(325.67, 6.99, 333.06) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 23.46815
(325.67, 6.99, 333.06) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 23.4378
(325.67, 6.99, 333.06) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 23.4121
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.40869
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.39198
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.37984
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.37227
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.36926
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955447
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183862
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431814
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701852
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996964
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320775
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588246
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866827
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154994
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46682
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805241
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173676
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576236
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01782
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48622
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57101
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1475
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94312
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06534
¥(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80021
(325.67, 6.99, 333.06) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 23.09695
(325.67, 6.99, 333.06) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 23.06724
(325.67, 6.99, 333.06) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 23.04209
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.02557
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.00929
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.99751
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.99022
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.98742
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952339
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180479
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428178
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697858
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992587
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294039
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554542
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835943
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123653
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43293
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768454
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133663
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532515
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969857
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50225
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5624
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13675
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91663
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03174
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75621
(325.67, 6.99, 333.06) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 22.74168
(325.67, 6.99, 333.06) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 22.71257
(325.67, 6.99, 333.06) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 22.68795
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.65914
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.64326
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.63182
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.6248
(325.67, 6.99, 333.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.62219
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94927
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177183
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424554
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693931
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988315
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263404
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521565
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800327
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093086
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399878
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732622
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094687
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48998
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980749
¦(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52824
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56865
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13427
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89051
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99863
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71294
(325.67, 6.99, 333.06) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.30377
(325.67, 6.99, 333.06) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.27514
(325.67, 6.99, 333.06) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.25091
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 22.27693
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 22.26092
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 22.24926
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 22.24195
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 22.23898
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946281
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173907
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421021
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690066
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984061
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233396
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489274
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765503
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063293
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367712
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697727
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0567
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4485
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04503
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55156
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57843
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14645
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86487
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96614
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67044
(325.67, 6.99, 333.06) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.96421
(325.67, 6.99, 333.06) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.93615
(325.67, 6.99, 333.06) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.91243
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.90314
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.88756
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.87625
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.86922
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.86646
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943289
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170715
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417519
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686264
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968404
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204041
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457668
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731405
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027616
§(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336327
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663744
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019789
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408219
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10984
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57228
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58811
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15853
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83963
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93421
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62871
(325.67, 6.99, 333.06) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.639
(325.67, 6.99, 333.06) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.61147
(325.67, 6.99, 333.06) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.58823
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.54583
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.53064
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.51967
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.5129
(325.67, 6.99, 333.06) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.51033
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940393
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167522
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414083
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6825
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941603
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175323
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426795
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698054
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991526
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305809
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630677
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983846
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369009
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17518
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59032
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57213
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14491
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81486
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90287
(325.67, 6.99, 333.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.36989
(325.67, 6.99, 333.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.33864
(325.67, 6.99, 333.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.31162
(325.67, 6.99, 333.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.28882
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.27021
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.25577
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.24549
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.23936
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.23737
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937512
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164429
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410675
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678796
¥(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915433
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147203
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396573
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665475
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95629
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271727
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598526
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948849
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330908
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24098
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60563
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5064
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1252
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79053
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87205
(325.67, 6.99, 333.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.07045
(325.67, 6.99, 333.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.03975
(325.67, 6.99, 333.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.01323
(325.67, 6.99, 333.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 20.99086
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.97263
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.9585
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.94848
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.94255
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.9407
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934665
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161372
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407373
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675188
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889799
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119708
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366965
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633627
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921865
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234388
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567233
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914865
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382336
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30731
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61819
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44007
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10584
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7666
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84182
(325.67, 6.99, 333.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 20.7833
(325.67, 6.99, 333.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 20.75312
(325.67, 6.99, 333.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 20.72707
(325.67, 6.99, 333.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 20.70511
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.68723
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.67341
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.66363
(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.65789
¢(325.67, 6.99, 333.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.65618
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93187
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158353
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404094
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652063
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864687
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092825
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338102
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602473
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888213
(325.67, 6.99, 333.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197928
