¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(353.88, 9.37, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809659
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967508
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43958
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96084
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53923
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18458
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92934
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77735
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74745
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87185
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57735
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71441
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.116256
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.286732
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469651
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659549
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855969
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067738
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296673
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544885
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263968
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557142
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876502
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225774
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593019
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996398
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441511
Ğ(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888072
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35231
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86452
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43238
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06537
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79597
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62584
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57391
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66716
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6728
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42098
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.098546
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.267592
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449069
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.635334
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829936
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039677
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266343
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512003
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779085
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510547
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825801
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170311
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540254
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938429
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377544
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810901
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26762
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7711
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32883
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94995
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.667
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47959
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40659
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43725
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64007
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61099
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.081103
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.248746
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.428809
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611566
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804392
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012156
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236606
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479776
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744048
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465035
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776258
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116169
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488798
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881969
Â(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315223
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735958
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1854
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68052
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22853
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83827
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54227
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3362
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23029
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20264
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6107
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80865
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.0639
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.230194
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.408871
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588242
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779334
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985165
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207455
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448197
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709728
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994791
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727821
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0633
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430897
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826887
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254541
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663177
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10561
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59269
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13137
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73006
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41141
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17954
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05196
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97677
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58464
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.046865
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.211933
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389047
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565357
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.754755
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9587
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178882
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417258
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676118
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958153
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257474
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011697
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374358
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773209
À(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194766
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592508
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02819
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50749
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04082
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63084
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27741
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0284
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88015
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75931
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56187
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.030096
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.193963
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36809
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542908
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730652
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932755
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15088
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386948
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643206
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922294
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217485
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96131
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319207
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71253
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131819
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523826
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955749
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43111
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95639
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53545
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14804
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88255
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71462
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54984
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42806
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.013594
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.176282
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347529
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520891
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707019
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907326
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123446
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357264
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610986
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887202
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178442
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481843
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265383
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653368
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071966
·(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462042
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888388
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35705
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8746
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44313
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04561
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7418
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55511
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32699
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13235
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84448
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.997357
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.158891
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327363
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499301
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683853
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882408
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096569
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328194
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579447
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853403
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140328
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44033
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768226
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599789
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009283
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402296
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823009
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28528
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79535
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35382
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94662
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60725
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40131
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10516
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84874
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33514
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.981384
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.141784
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307587
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.478135
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661148
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857992
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070246
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299732
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54858
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820646
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103129
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399831
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723973
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54847
°(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94833
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340803
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759604
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21567
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71861
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2674
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85086
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50059
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25306
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89739
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57662
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61567
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.965673
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.124965
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.288199
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.45739
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6389
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834076
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044469
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271872
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518374
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788594
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066825
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360329
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68083
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03215
