¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994747
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150301
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389208
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648807
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931762
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24143
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581546
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947828
«(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308561
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629685
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907274
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205195
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525681
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915702
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55869
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.698809
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.680241
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.66344
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.924634
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.910886
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.171115
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.160592
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.151876
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.38939
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932173
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152976
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392112
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651956
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935243
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245187
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585703
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952953
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314166
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599964
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875536
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171226
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489201
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861502
(337.40, 7.40, 334.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54233
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.658366
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.639897
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.623185
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.883176
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.869503
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.128535
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.118073
(337.40, 7.40, 334.96) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.109407
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181255
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387736
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614667
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853141
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084091
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332625
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600762
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890888
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210371
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567795
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943946
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304751
¶(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57437
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.70439
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17836
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70989
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29258
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89133
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75814
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96407
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98286
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91953
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49645
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18476
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175176
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384757
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611596
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849818
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083577
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332055
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600177
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890224
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211265
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568798
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953045
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.269231
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.34098
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.698669
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71319
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30574
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90594
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78922
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03375
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10018
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80474
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6467
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22556
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171667
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382083
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608707
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845683
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083377
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331875
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599946
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88997
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212604
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570241
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.937051
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974466
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261591
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.693766
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1646
´(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71749
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3126
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9219
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82184
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10568
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21982
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93853
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79947
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21952
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169305
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379584
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606015
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841768
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083517
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332008
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600132
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890196
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214336
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572135
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.635007
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870787
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250039
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689675
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16009
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72279
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31464
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93923
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.856
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1799
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34181
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05254
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9568
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17765
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167113
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377218
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60286
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838085
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084021
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332582
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600698
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890805
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216516
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251493
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494706
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860913
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239274
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.686393
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15647
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72909
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3177
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95792
¦(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89174
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25646
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46621
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13923
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11884
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16083
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165115
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375051
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599651
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834605
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084853
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333481
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601682
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853275
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904245
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124979
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48877
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.851759
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.229296
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683924
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15375
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73638
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32178
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97799
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92905
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3354
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59304
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22967
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28574
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16134
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163194
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373003
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596651
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83138
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084871
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334746
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373701
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53665
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791807
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.120024
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483345
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.843321
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220099
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.682265
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15192
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74468
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32779
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99944
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91379
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28879
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72237
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36122
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45765
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16596
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161477
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371139
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593879
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828391
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88975
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041308
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218714
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492536
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789532
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.115532
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.478427
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835599
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.211683
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.659155
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15098
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75066
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33815
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0223
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88838
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23145
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39284
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50521
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63467
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1746
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159915
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344174
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349707
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504152
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684935
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945177
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217156
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490851
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787704
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111504
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474018
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832604
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.204043
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.635593
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15094
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73485
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34964
(337.23, 7.42, 334.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04656
