°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17981
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189147
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501285
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843383
ƒ(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219835
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636033
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098475
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615251
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19633
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84453
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54704
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31671
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21225
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07145
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.06316
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.04165
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.02294
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.007
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.99382
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.98339
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.9757
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.97074
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.96851
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.969
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.97221
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163071
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386304
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627636
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889345
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174025
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484774
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825264
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199852
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613902
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073833
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587643
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1652
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79486
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49056
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2584
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13142
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04616
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.16939
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.14771
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.12885
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.11279
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.0995
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.08899
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.08124
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.07623
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.07397
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.07446
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.07769
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152246
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374618
Á(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615027
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875654
(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159114
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.592174
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.547754
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.511339
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.47929
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.450339
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.423835
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.399407
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.376802
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.355844
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.33638
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.318337
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.301606
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.286143
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.271884
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.258774
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.249859
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.258566
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.290214
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.37313
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.18612
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.18383
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.18432
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.18756
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.558118
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.526594
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.496637
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.468143
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.441083
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.41537
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.390987
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.367848
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.345942
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.32521
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.305639
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.287174
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.269792
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.253476
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.238197
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.223926
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.21066
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.198352
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.186998
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.176596
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.169973
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.175805
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.195772
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.234293
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.30788
Ì(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.29823
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.29871
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.30197
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.470544
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.442372
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.415484
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.389866
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.365454
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.342215
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.320124
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.299156
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.279275
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.260458
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.24269
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.225934
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.210176
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.195392
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.18157
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.168692
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.156745
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.145708
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.13557
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.126324
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.120631
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.125425
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.14166
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.171621
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.221412
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.31443
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.41779
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.42108
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.417442
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.390802
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.365381
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.341135
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.318038
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.296059
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.275177
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.25535
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.236566
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.218803
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.202044
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.186254
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.17143
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.157545
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.144586
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.132542
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.121395
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.111137
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.10175
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.093233
Ë(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.088062
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.092326
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.106731
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.132876
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.174606
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.242465
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.54173
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.54504
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.38289
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.357231
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.332745
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.3094
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.287167
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.266018
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.24593
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.226882
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.208846
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.1918
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.17573
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.160613
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.146439
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.133187
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.120841
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.109391
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.098824
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.089129
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.080292
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.07231
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.067455
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.071426
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.084864
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.10907
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.146996
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.205957
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.314754
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.67404
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.361508
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.336552
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.312752
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.290071
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.268471
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.247948
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.228456
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.209985
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.192516
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.176019
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.160486
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.145889
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.132222
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.119461
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.1076
Ï(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.09662
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.086512
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.077276
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.068883
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.061333
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.056681
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.060521
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.073484
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.096775
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.133007
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.188326
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.283334
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.80825
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.35091
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.326517
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.303248
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.281087
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.260005
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.239972
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.220968
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.20297
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.185958
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.169915
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.154816
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.140659
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.127412
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.115071
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.10362
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.093045
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.083341
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.074488
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.066488
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.059322
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.054799
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.05861
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.071511
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.094643
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.130585
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.18532
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.278407
(342.46, 6.92, 369.72) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.94789
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.350074
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.326142
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.303332
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.281614
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.260963
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.241352
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.222767
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.205182
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.188569
(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.172924
Ï(342.46, 6.92, 369.72) (337.52, 1.15, 388.15) (0.81, 2.16, 0.81) Human 4.158222
