¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(443.63, 14.22, 269.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848778
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25344
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81564
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43952
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.23945
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.10583
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.05416
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.03164
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.05039
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.11744
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.21753
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.40648
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.23444
(443.91, 14.27, 268.75) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.06938
(443.91, 14.27, 268.75) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.29349
(443.91, 14.27, 268.75) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.26464
(443.91, 14.27, 268.75) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.98211
(443.91, 14.27, 268.75) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.30433
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227315
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564795
ì(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936961
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349358
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80878
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323611
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906445
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57283
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25513
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82944
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45488
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.37519
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.23476
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.17598
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.14589
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.16524
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.22724
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.322
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 16.74177
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 16.73434
(443.91, 14.27, 268.75) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.46837
(443.91, 14.27, 268.75) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.67579
(443.91, 14.27, 268.75) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.65327
(443.91, 14.27, 268.75) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.40057
(443.91, 14.27, 268.75) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.40287
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216645
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553051
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923997
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334939
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792656
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307473
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891359
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5556
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24968
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8437
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47073
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23851
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33486
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.30277
(443.91, 14.27, 268.75) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.26465
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 19.12477
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 19.42372
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 19.44106
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 19.17549
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 16.83307
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.54391
(443.91, 14.27, 268.75) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.48807
(443.91, 14.27, 268.75) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.49062
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.94541
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.16271
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205823
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541143
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910803
ä(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320291
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776283
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292684
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875921
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53796
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24444
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85788
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48708
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24744
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41788
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92855
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95443
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 18.61454
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 18.83079
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 18.81987
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 18.54479
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.62943
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 20.60468
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 20.65409
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.06557
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.85542
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194844
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529039
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897453
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305431
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75969
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272072
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860139
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51992
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23941
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85229
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50389
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25599
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42938
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0815
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.69893
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 18.10163
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 18.27629
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 18.24076
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.95811
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.04407
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 19.97153
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 20.31269
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 20.31741
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 20.05631
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.3152
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.19453
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183698
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516783
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883873
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290364
è(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742848
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251148
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84402
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50151
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23461
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84692
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52121
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26419
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43912
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96249
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.27719
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.61907
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.75673
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.69973
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.41112
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.1566
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 19.41364
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.72176
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.73151
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.49598
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.85842
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.31527
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172384
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504345
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870148
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275115
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725819
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230333
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823315
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48271
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23005
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84184
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52672
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27201
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44841
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81802
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.34395
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.32316
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.30577
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.2918
(443.91, 14.27, 268.75) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.28121
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 18.16628
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 18.88866
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.16781
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 19.18214
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.96982
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.42735
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160933
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491749
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856219
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259655
Ş(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708549
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210951
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798826
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46354
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21171
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.837
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52127
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27947
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53625
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7341
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83152
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 17.87445
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 20.58878
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 20.74447
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 17.8315
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 17.82417
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 18.39387
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.6476
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.66614
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.54804
(443.91, 14.27, 268.75) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.5585
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149338
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478992
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842137
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244019
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691088
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191326
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774032
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44393
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18921
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83238
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5161
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28953
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63755
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82953
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43422
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 19.70962
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 20.08309
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 20.20931
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 20.09476
(443.91, 14.27, 268.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.4883
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 17.95112
(443.91, 14.27, 268.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.6727
(443.91, 14.27, 268.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.60792
(443.91, 14.27, 268.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.70853
(443.91, 14.27, 268.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.04166
(443.91, 14.27, 268.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 20.44634
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137606
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466079
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827866
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228182
ç(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673426
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171494
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748913
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41516
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16633
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82803
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51122
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33121
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73937
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92698
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21008
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 19.27648
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 19.60493
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 19.70467
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 19.56446
(443.91, 14.27, 268.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.95926
(443.91, 14.27, 268.75) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 18.0874
(443.91, 14.27, 268.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.57278
(443.91, 14.27, 268.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 21.47629
(443.91, 14.27, 268.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.58334
(443.91, 14.27, 268.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.59406
(443.91, 14.27, 268.75) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.33194
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125726
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453027
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813445
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212164
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655564
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151432
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723501
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38607
(443.91, 14.27, 268.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14306
