¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(433.02, 14.37, 310.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242414
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867617
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425495
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05459
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7698
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6213
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61013
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70517
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06104
¿(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63535
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57435
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.90383
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.76734
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378702
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57513
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787619
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018168
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269119
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54324
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843825
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172781
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535631
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939373
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377976
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868075
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.426192
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05539
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77049
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62309
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61482
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71139
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07035
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65033
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59305
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.92168
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.19279
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.17147
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.15788
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.14813
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.14239
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.14065
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.379251
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575723
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788262
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018865
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269879
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544072
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844741
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173635
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53657
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940419
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.378634
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868814
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427195
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05656
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77159
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62536
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62018
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71834
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08048
æ(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66653
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61328
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.34706
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.13116
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.11047
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.09624
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.08598
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.07964
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.07734
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.379879
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576402
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788996
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019663
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270749
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545023
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845784
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174642
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537677
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941654
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379545
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869838
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428496
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05813
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77312
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62813
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6262
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72604
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09143
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68398
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63507
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17164
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.33175
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.30324
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.28739
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.27553
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.26756
(433.64, 14.41, 310.49) (439.54, 8.23, 274.26) (0.81, 2.16, 0.81) Human 20.26381
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380585
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577162
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789821
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020558
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271723
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54609
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846957
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175801
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538953
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943073
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380704
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871139
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.430097
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06007
¬(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77506
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63137
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63289
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73446
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10321
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70266
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6584
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19731
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.381368
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578009
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790737
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021553
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272808
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547276
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848259
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177115
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540396
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944403
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.382115
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872724
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.432001
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06239
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77742
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63511
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64026
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74363
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11583
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72258
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80729
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22524
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.382229
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578938
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791743
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022646
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274001
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54858
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849691
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17858
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542004
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945889
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383775
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874588
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.434203
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0651
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78021
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63933
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64829
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75354
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12927
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74375
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83122
­(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25542
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383168
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579952
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792841
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023839
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275301
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550003
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851253
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180199
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543782
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9476
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385686
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.876735
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43671
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06819
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7834
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6438
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65699
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76446
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14355
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76617
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85702
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28793
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384183
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581049
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794029
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02513
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276706
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551542
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852943
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18197
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545725
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.949534
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.387846
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879161
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.439515
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07167
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78702
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64787
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66446
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77651
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15865
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83485
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88461
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3227
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385277
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58223
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795308
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026518
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278221
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553196
°(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85471
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183896
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547835
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951694
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390258
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88187
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442623
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07552
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79105
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65237
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67075
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7894
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1746
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86129
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91404
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35985
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386447
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583493
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796676
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028005
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279841
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554971
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856593
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18597
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550136
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954078
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.392919
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884859
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446032
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07977
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79551
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6573
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67753
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80314
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18201
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8891
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94532
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39933
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.387695
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584841
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798136
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02959
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281569
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556859
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858614
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188199
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552603
(433.64, 14.41, 310.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956685
