°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51575
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224213
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476669
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743659
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034927
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353993
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466559
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578223
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983776
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.436928
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.930557
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.486279
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11219
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83194
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68192
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6953
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86486
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26763
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11479
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36824
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75226
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99537
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228041
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480287
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747491
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039118
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358586
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628671
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661427
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988749
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442465
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934358
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.49058
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11706
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83753
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6948
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70829
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87124
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28713
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13808
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39778
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13757
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99897
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231924
Í(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483865
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7514
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043416
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363305
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71519
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.774834
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993831
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444826
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938343
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.494843
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12217
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84511
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70795
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7216
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87811
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30712
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16222
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42835
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21815
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002559
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235844
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487559
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75542
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047789
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36808
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720484
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941919
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012309
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.448538
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942514
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498329
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12753
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85366
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72138
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7297
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88547
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32761
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18724
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46001
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22224
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006204
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239806
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49129
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759501
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052215
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372967
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725872
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115899
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139141
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.452414
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.946869
ê(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.502249
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13314
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86245
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73507
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7382
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89512
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35053
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10065
(424.47, 14.79, 250.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 20.16937
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24099
(424.47, 14.79, 250.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 20.0876
(424.47, 14.79, 250.97) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 20.0714
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009881
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243782
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495092
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763641
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056761
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377942
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731356
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121958
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287771
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.456452
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.95141
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.507384
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.139
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87308
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7483
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74708
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90645
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.60255
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.41049
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.37775
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.35559
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.33628
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.31983
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.3062
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.29537
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.28732
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.33442
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013566
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247781
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498968
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767848
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061371
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383015
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736916
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128168
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482759
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.527837
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.956134
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.512738
∫(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1451
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88524
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76076
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75635
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91825
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.49258
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.35288
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.32244
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.30007
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.28057
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.26388
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.25003
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.23894
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.23063
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.2699
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.4952
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017315
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251837
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502922
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772131
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06605
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388159
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742615
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134465
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560225
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666779
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961042
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518305
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15145
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89763
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77351
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76464
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93449
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.60034
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.40958
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.37642
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.35356
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.33359
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.31641
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.30206
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.29056
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.28184
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.32798
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02105
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255919
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506929
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776514
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070833
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39341
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748397
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140549
©(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562422
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872458
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966136
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.524089
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15805
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91026
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7849
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77289
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95325
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42272
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17881
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53242
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42537
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.6238
(424.47, 14.79, 250.97) (393.79, 8.08, 248.88) (0.81, 2.16, 0.81) Human 14.60057
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.173268
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.153365
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.134455
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.116514
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.099524
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.083467
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754268
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142703
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564822
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034954
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.111815
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.530087
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16551
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9231
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79376
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78156
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97241
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44092
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19658
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54265
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4542
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.124076
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.104399
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.085702
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.067964
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.051165
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.035288
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.020316
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.006233
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.993023
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.980675
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.969173
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.958507
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.948667
(424.47, 14.79, 250.97) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.939641
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80295
Î(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79156
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99198
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46672
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21514
(424.47, 14.79, 250.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55407
(424.47, 14.79, 250.97) (385.69, 7.87, 249.08) (0.81, 2.16, 0.81) Human 22.54568
(424.47, 14.79, 250.97) (385.69, 7.87, 249.08) (0.81, 2.16, 0.81) Human 22.35702
(424.47, 14.79, 250.97) (385.69, 7.87, 249.08) (0.81, 2.16, 0.81) Human 22.33153
(424.47, 14.79, 250.97) (385.69, 7.87, 249.08) (0.81, 2.16, 0.81) Human 22.31046
(424.47, 14.79, 250.97) (385.69, 7.87, 249.08) (0.81, 2.16, 0.81) Human 22.29374
