¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(423.30, 14.57, 251.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04478
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997026
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285898
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601173
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946585
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326581
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754276
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243978
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727715
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15778
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6298
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15008
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72495
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27388
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05982
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4166
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04595
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03867
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53104
»(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999352
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288424
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603937
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949635
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329939
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765001
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255935
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766431
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20014
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67632
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20144
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77625
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11933
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03562
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38778
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01106
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99557
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47648
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001665
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290931
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606671
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952607
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334553
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775566
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267805
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805838
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24326
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72374
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25383
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82864
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01709
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0115
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35905
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97627
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95265
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42217
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003913
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293393
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60936
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955588
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343954
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786057
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279509
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833759
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28719
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77205
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30282
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88209
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91373
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98745
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33043
¸(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94165
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90992
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36815
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006124
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295806
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612009
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958482
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353231
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796392
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291092
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846836
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33193
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82126
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35204
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93666
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80928
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90469
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30194
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90718
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86742
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31441
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008302
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298181
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614607
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962374
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362437
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806626
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302575
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859741
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37745
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86951
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40223
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99232
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70393
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73607
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27358
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87288
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82511
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26097
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01044
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3005
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61716
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970569
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371511
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81674
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313874
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872524
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42381
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91585
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45339
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04912
¶(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7128
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56925
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2453
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83873
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78304
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20786
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010684
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301272
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618564
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976804
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380466
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826706
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325069
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88512
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47101
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96309
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50558
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10704
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77749
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40429
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21716
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80478
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74119
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15504
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009068
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299512
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616639
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969689
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372717
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82052
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320849
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883398
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50608
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00299
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55164
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16036
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83945
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24129
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1892
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77095
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69956
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10255
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00743
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297723
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614664
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962438
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364709
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811598
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310843
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87208
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49823
¸(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03097
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58258
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19474
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8779
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2286
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16135
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73738
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65818
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05037
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005735
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295884
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612639
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959796
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356573
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802521
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300663
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860636
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48127
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05955
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6142
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22991
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94954
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21694
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1129
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70392
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61705
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99854
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004004
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294015
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610584
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95754
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348286
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793327
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290337
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848985
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46418
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08877
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64649
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26584
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02424
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20358
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03399
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67069
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57617
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94708
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97695
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002236
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292071
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608487
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955215
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339929
·(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783979
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27989
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836639
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44704
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1186
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67952
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30257
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10016
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18864
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95529
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63764
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53556
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89595
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91067
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000441
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290096
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606324
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952852
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334163
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774504
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269263
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821423
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42981
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12084
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71321
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35347
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17725
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17206
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87686
(423.37, 14.63, 251.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6048
