¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65354
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.259607
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.555981
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.879184
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.23295
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.621737
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.050914
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.189175
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.739266
î(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.36447
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07776
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.89898
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.8346
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.77897
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.88639
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34213
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00289
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01999
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52122
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600879
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802949
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012683
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207113
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415831
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656427
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94147
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.24515
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.540267
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.862041
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.214179
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.601093
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.028107
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.501683
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.715768
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.33743
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.04682
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.86322
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.80566
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.7501
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.85411
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.17268
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9711
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98107
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47252
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59109
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792389
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000482
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194053
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401817
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6454
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929431
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.231124
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.525022
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.845416
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.195975
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.581079
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.006001
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.477143
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00235
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31122
ò(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.01684
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.8286
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.7722
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.72283
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.82368
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.14291
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94208
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9455
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42801
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581427
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781966
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988599
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181334
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388174
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634598
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917643
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.217523
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.510243
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.829301
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.178336
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.561691
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.98459
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.453376
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.975825
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.28849
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.98782
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.7951
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.73309
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.69714
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.79507
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.11524
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91571
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91328
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38768
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571892
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771684
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977036
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168959
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374901
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624027
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906105
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.20435
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.495931
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.813697
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.16126
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.542924
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.96387
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.430383
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.95017
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.53277
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.95999
é(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.76272
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.6953
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.67303
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.77209
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.08968
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89207
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88435
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35152
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.28913
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14079
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562485
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761541
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965791
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156927
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361996
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613682
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894817
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.1916
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.482082
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.798601
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.14474
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.524775
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.943836
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.408159
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.925374
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.50493
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.15868
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.73144
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.65881
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.65048
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.75231
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.07233
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.67561
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.74635
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68934
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65136
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6842
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.65041
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553206
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751537
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.954861
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145233
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349457
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603563
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883779
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.179274
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.468693
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.784009
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.128777
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.507239
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.924485
é(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.386693
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.901433
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.47806
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.12831
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.86707
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.62362
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.62997
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.73427
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.06492
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.66664
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83633
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.1586
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42622
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.54189
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.8167
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544058
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741675
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944247
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133878
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337363
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593675
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872992
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.167367
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.455763
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.769919
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.113366
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.490312
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.905809
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.365987
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.878342
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.45215
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.09903
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.83373
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.59011
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.61162
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.72757
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.06026
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.75168
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8172
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.32726
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.59678
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.62492
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.7062
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53504
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731956
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933946
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12286
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328473
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584013
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862454
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.155879
ÿ(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.44329
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.75633
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.098504
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.473991
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.887805
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.346029
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.856091
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.42719
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07084
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.80163
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.63836
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.59965
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.78435
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.20275
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.92605
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80129
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.28775
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.25133
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.21916
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526153
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722378
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923958
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112179
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319793
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57458
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852167
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.144809
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.431272
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.743237
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.084188
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.458274
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.870472
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.326814
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.834678
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40318
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.04373
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.77078
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.60293
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.6015
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.79828
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.22945
(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.97096
