¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ñ(392.83, 12.61, 329.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597466
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30709
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37044
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43665
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50576
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745276
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9612
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182396
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417876
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669112
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937562
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262251
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616778
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699024
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72193
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746871
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773864
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802912
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834093
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867357
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902784
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940433
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980321
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02245
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06827
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11896
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17214
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22791
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28629
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34739
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41126
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.478
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54761
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757555
¶(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982138
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204618
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441538
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695271
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00379
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336931
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697622
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755412
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7788
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804241
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831705
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861241
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89292
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926707
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962725
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00094
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0414
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08418
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12932
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17686
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2268
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27928
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33434
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39199
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45443
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52171
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59193
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769924
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003646
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227449
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469864
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760942
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074535
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413299
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780365
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814228
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838121
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864029
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892004
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92211
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954288
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988702
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02525
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06406
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10515
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14856
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19437
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24257
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29322
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34647
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40225
¼(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46071
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52191
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58589
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65272
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782379
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025745
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257295
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532289
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828007
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146799
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491411
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853212
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875536
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899889
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926352
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954863
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985503
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01829
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05324
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09043
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12988
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17163
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21569
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26218
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3111
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36254
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41654
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47311
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53241
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59442
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65929
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72705
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796261
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056472
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316682
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595989
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896497
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220682
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571281
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916538
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939365
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964278
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991261
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02031
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05154
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08494
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12051
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15833
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19846
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24087
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28565
º(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33288
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38258
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43477
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48953
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54699
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60713
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67005
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73587
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80458
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811203
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105783
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377234
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661003
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966501
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296186
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653004
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982441
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00581
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03126
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05882
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08848
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12031
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15434
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19058
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22906
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26987
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31302
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35855
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40653
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45701
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51003
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56569
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62397
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68503
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74893
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81564
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88538
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819778
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11302
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439042
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727387
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037944
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373329
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736557
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.051
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07494
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10096
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12914
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15941
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19189
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22657
·(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26348
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30271
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34422
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38813
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43443
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48323
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53453
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5884
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64495
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70418
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7662
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83106
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89881
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96961
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828441
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120289
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451151
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79512
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110931
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452181
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821988
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12229
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14684
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17348
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20227
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23319
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26635
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30171
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33938
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3793
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4216
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46629
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51342
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56305
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61522
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67004
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72748
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78769
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8501
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91147
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97572
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04288
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837268
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127617
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459118
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820604
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185478
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532786
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909389
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19637
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22154
·(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24885
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27828
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30992
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34376
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37989
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41828
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45899
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50209
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54763
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5956
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64612
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69866
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80397
(392.40, 12.60, 329.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8606
