¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(366.11, 9.70, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86085
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181584
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423245
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683289
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963821
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267288
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59654
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954926
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.346393
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.775643
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24831
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77122
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90517
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58709
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35469
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22495
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21967
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37101
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78811
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0434
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20567
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53111
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159457
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399491
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657723
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936233
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237433
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564132
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919627
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307805
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.733292
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20163
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71951
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84474
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51945
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27836
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13818
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12016
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2522
·(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63292
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95445
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03111
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33475
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137662
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376094
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632548
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909075
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.208053
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532248
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884912
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.269872
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.691673
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15577
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66873
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7855
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45306
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20352
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05316
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02279
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13957
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47626
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86862
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88561
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08311
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116191
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353055
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607764
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882345
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179141
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500886
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850778
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232582
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.650782
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11073
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61888
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72732
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38797
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13019
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96995
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92754
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02947
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2951
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78592
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79363
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87656
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095049
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330372
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583371
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856042
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150702
¯(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470043
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.817218
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.195938
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.610608
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0665
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56996
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67027
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32415
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05838
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88846
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83438
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92184
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12057
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67502
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7051
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67555
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074233
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308043
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559363
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830163
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.122728
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.439714
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78423
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159927
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.571149
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02307
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52194
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61433
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26161
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98799
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80868
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74323
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8167
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00393
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51853
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58666
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47995
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053743
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286071
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535743
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804709
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.095222
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4099
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.75181
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.124552
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532399
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.980447
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47483
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55943
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20031
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91905
Á(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73064
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65407
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71394
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89027
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3618
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46173
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20347
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.81368
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.76862
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.72834
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.69281
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.662
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.63587
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.61439
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033577
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26445
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512507
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779675
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068176
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380596
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719956
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089806
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.494351
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.938609
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42862
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9717
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14021
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85153
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65419
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56688
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61354
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7795
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16607
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34091
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42168
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77162
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013737
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243182
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489656
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.755063
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041595
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3518
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688664
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.055682
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.456997
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897553
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38329
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92139
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08134
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78539
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57943
Ä(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48161
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51544
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67155
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97564
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20808
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77743
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52706
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.99167
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99422
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222266
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467189
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730866
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015468
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323507
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657928
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022177
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.420338
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.857273
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33883
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87208
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02362
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72067
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50625
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39824
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41963
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56636
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80325
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05127
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41674
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28983
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.92058
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.89333
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975026
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201701
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445103
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707088
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989799
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295718
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.627747
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.989286
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.384362
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.817761
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29524
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82375
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96715
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65727
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43467
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31675
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32605
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38967
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68478
Â(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89929
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07911
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05972
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82762
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.80541
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956155
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181485
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423397
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683724
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964583
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.268427
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598118
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.957007
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349065
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.779012
