¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(419.55, 8.53, 364.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21102
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91151
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43457
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01271
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63933
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3384
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07688
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81329
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59195
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42127
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56717
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33985
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90489
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377201
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829707
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31913
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85604
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38485
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95764
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58385
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26211
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01304
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74166
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52654
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35052
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33031
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4677
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17869
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60353
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33392
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781916
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26596
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79694
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33551
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.903
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52888
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19729
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95005
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6711
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46237
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28101
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25201
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36366
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01944
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18495
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290743
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734255
ˆ(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21304
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73818
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28654
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84878
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47256
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13669
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87603
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60168
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39222
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21269
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17511
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2788
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87926
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74313
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247664
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686789
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16038
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67973
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23791
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79503
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41278
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07667
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80888
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53333
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31606
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14553
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09958
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19517
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76066
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43323
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204722
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639422
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10799
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62158
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18969
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74169
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35347
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01729
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74241
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47284
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24117
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07961
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02546
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11273
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63055
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12683
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16186
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592216
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05586
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56377
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12801
„(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6888
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29473
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95848
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67668
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41374
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17289
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01484
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95269
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03155
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50219
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87557
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11919
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545206
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00611
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50632
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06398
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63636
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2365
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90032
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61166
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35557
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10832
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95125
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88124
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95155
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37558
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65203
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076632
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498335
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959179
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45088
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00042
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58436
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17882
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8402
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54741
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28638
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04479
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88502
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81113
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87272
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25069
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42181
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034247
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451716
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911666
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39927
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9385
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53288
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1217
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77646
ƒ(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48384
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2158
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98239
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81532
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74235
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79509
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1375
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19505
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992016
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405253
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860332
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34793
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8815
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4754
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06507
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71334
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42097
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14624
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92108
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74678
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67484
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70353
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04891
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97174
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949961
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359029
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809296
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29689
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82483
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41216
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00983
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65089
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35884
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07769
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86082
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67942
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6087
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62865
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94649
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81117
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90807
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313026
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758547
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2462
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76853
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34937
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96018
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59024
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29743
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01017
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79703
€(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61317
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54379
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55517
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83264
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66012
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866387
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267248
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708064
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19499
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71265
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28706
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91103
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5356
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23199
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9436
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7226
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54807
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47548
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48302
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7207
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49026
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55323
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824899
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221717
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657843
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13936
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65715
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22519
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85968
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48148
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17149
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88324
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64931
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4841
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40347
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4123
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61067
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32132
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56243
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783422
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1764
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607959
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08417
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60207
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16384
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7909
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42789
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11165
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83259
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5855
(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42126
€(420.10, 8.48, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33277
