¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(382.00, 13.93, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73492
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22101
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98013
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89644
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289813
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726238
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156514
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669155
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29914
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01925
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23629
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63167
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07434
º(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47546
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908235
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302917
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722382
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151951
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666531
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29624
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98011
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10132
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50586
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92898
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71003
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919754
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315662
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718104
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147182
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663412
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29265
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9381
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98267
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38104
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78489
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930973
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324903
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713571
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142253
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659765
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28846
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89625
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86447
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25368
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64202
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941904
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320687
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708954
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137117
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655531
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28363
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85457
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74212
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11657
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50049
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952553
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316266
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704118
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13176
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65079
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24899
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81304
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61266
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96883
¶(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35175
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958908
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311776
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699125
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126268
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645423
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21196
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77171
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48408
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81354
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18473
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954639
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307079
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693964
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120571
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639608
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17509
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73054
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35643
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6583
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01987
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950238
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30226
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688694
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114705
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633204
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13842
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68957
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2297
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50478
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85715
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945673
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297257
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683206
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108673
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610132
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10187
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64877
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08681
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35298
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6966
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292131
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677548
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102407
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577333
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06545
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60819
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94322
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20283
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53809
¶(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98038
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900319
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253372
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641258
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069216
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541126
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02631
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56567
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16862
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05445
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38176
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79963
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765378
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105528
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478583
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889398
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478449
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956827
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4882
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07825
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90779
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2275
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62156
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634899
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962746
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321765
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716411
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416516
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888222
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41183
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9881
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76286
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07371
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44609
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508595
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824847
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170514
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549904
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35533
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820512
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3365
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8994
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61954
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90809
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27322
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390152
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691535
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024622
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38953
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266114
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753665
À(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26221
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81232
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47803
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74467
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10293
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33478
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562641
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883792
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235079
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620841
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68773
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18896
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72668
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33822
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58346
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280955
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438005
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747762
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086126
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457049
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622641
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11668
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64254
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20012
(381.85, 14.00, 307.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42435
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855022
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140907
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453126
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795537
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172609
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589753
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053636
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572443
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16094
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8359
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60924
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17235
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87319
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24845
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82232
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43617
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18685
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98955
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70699
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.21077
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.17904
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.15151
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.12817
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.09808
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08306
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881866
Ã(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170139
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485189
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83081
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21151
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632886
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101789
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62668
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22861
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91309
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69817
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26251
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30868
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36347
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93651
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57744
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35886
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12903
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85638
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.34302
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.31103
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.28327
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.24875
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2294
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.21423
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2032
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908834
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19963
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517441
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866246
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250661
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676388
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150309
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686983
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29696
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9912
(381.70, 14.06, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78823
