¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(430.24, 10.87, 351.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906362
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899704
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.698653
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.712327
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17934
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15875
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55796
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.123433
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.352736
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634308
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959677
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307757
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738634
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275898
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918272
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.721891
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.752727
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23068
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26361
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86297
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.126238
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355814
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640798
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96697
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311685
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749918
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288408
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935939
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743982
¯(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.79138
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27969
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36446
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1627
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128945
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358782
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647005
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973948
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315386
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76061
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299819
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950468
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.764909
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.828228
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32628
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46111
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45601
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.131552
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.361642
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652924
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980604
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318853
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7707
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310557
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96297
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78464
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.863215
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37038
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50677
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74196
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.134058
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365316
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658554
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986934
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322089
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780178
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320617
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.974645
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.803158
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.896293
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41191
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58028
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01941
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.136463
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370093
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663894
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990446
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325091
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789045
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329992
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987683
¬(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.820447
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.927423
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45081
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65211
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28742
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.138767
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374607
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.668938
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992917
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327859
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797288
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338677
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000789
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836486
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.956551
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48702
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71958
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54487
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.14097
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378854
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673687
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99518
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333613
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804904
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346663
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012855
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.851424
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.983639
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52047
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78256
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79068
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.143068
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.382832
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678134
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997229
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339636
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811885
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353942
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.02387
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865951
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00864
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55111
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84089
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02375
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.145063
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.38654
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682281
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999065
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345106
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818224
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360509
ù(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033822
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879147
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03153
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57888
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89443
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85185
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146955
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389976
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686122
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000688
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350017
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823921
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367258
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042701
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.89099
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05226
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60374
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94305
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96484
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.73069
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.71269
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.71217
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.8051
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.9412
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 24.15909
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 24.36054
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 24.5771
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 24.70187
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 24.93201
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.148741
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393138
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689659
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002098
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354371
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828969
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373825
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050501
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901478
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06917
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62565
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98665
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.09364
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.93403
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.68264
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.73159
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.81999
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.91357
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.01346
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.13109
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.25233
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.15042
ğ(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396026
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692886
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003293
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.35816
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833266
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379524
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057211
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910586
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0808
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64456
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02511
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23856
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.01356
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.6295
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.62719
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.67232
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.72809
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.7984
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.89959
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.04326
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.151995
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398634
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695807
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004272
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361384
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836412
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384354
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062824
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.918315
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09042
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66044
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05835
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36848
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.10063
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.68995
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.69188
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.73869
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.79249
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.85289
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.94975
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.11127
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153462
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400967
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698414
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005037
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364039
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838931
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388306
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067336
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.924651
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09802
Œ(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67327
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08627
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48272
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.19397
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.78056
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.78374
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.83233
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.8856
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.94359
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.04606
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.21148
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154824
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403019
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700709
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005586
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366125
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840823
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391383
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.070745
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.929587
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1036
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68302
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10882
(430.28, 10.85, 351.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58064
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 23.2937
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.87698
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.88192
(430.28, 10.85, 351.15) (439.67, 8.98, 308.61) (6.40, 3.09, 8.32) Truck 22.93109
