¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21816
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581667
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066097
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610479
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22655
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98119
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92882
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95617
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92571
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0627
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33736
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53691
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870729
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061031
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265368
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485272
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722533
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979218
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257759
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551359
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861186
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199181
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569287
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050636
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593036
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20776
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94793
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88672
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93893
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90575
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0932
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28048
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52647
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859446
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048937
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252389
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471287
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707476
‚(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962912
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240027
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541704
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857748
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195403
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565147
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035533
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576073
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19392
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92414
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84517
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92266
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8869
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09852
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22189
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51684
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848363
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037086
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23968
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457593
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692706
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946934
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222695
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522814
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850557
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192081
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561524
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020857
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559497
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18047
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90073
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80538
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90729
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86915
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06996
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.164
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4823
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837527
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02551
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227224
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444224
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678244
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931317
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205753
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504352
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830348
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18765
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558375
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006508
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54807
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16751
†(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87775
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77838
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86052
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86266
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06814
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18812
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36588
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826948
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014136
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215039
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43113
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664119
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91601
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189153
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486278
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810647
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166022
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555753
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992613
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537064
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15495
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86072
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75187
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81295
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87417
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08182
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21287
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25158
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816578
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003038
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203144
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41832
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650286
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901073
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172937
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468649
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791366
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144897
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533779
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982256
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526407
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14284
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84685
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72584
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78176
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8867
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09658
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18497
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13934
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806402
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992158
…(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191495
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405761
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636789
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886457
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157112
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45143
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772571
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124264
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511045
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968019
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516136
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13116
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83349
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70032
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75138
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89757
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11255
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27097
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0292
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796476
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981566
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180112
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393521
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623582
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872207
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141653
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434584
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7542
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104137
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496431
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953793
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502879
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11996
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8206
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67526
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72158
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88287
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12967
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36092
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92108
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786811
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971208
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168962
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381585
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610709
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858263
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126566
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418156
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736269
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084492
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487709
ƒ(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944076
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485731
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10792
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80826
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65072
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69242
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8691
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13839
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45129
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81496
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777335
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961087
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158113
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36993
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598111
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844682
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11183
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402148
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718807
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069576
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479332
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93474
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468976
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08887
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79642
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6267
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66379
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85624
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12306
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54207
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71087
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768121
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951191
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147528
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358526
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585874
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831429
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097461
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386577
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701766
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06233
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471333
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92582
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452603
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07027
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77652
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60311
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63582
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84427
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10876
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63319
Š(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57659
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766045
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943076
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137208
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347441
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573909
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818512
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083481
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371343
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686222
(327.48, 6.94, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055463
