¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980901
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80528
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28868
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0935
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95829
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.500979
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659205
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827951
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008345
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210053
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428928
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654591
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858385
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076478
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310359
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56176
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832634
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118204
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37254
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511359
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656554
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808568
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967733
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134631
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309688
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493473
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696849
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2107
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63724
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10324
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61433
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42528
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33134
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.511102
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669991
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839424
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020586
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224035
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443981
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681398
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88819
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108334
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344494
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598372
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871762
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159454
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449113
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590656
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738782
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893853
†(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056323
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226676
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40544
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593176
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00283
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.478
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92784
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42034
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91928
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7868
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72147
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521532
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681063
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851275
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033186
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238349
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459412
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698054
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918849
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141058
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379544
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636039
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911151
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201922
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516587
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672808
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823954
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982258
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148175
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322195
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504843
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733138
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32687
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76155
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23678
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35601
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22624
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16756
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532249
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692452
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863423
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046788
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253064
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475255
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715143
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950263
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174697
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415555
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674718
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951699
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245635
…(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563878
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757893
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912232
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073949
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243464
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42127
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608014
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04412
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6038
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06285
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56581
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62032
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59084
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57114
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54326
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704168
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875903
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060822
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268156
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491465
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732646
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982565
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209214
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452581
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714491
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993456
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290645
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612529
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846049
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003732
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169007
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342272
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524107
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77585
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37707
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89777
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38348
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98773
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89532
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0164
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99356
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554541
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716217
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888722
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075202
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283578
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508079
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750601
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013318
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244653
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490581
‡(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755352
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036358
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336949
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662628
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937388
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098593
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26755
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444776
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630825
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09194
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73432
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21041
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99728
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22969
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18151
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45361
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566154
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728575
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901916
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089874
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299366
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525074
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768988
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033192
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281039
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529607
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797323
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080488
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384573
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714174
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032023
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196903
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369756
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551129
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824422
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43047
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04593
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54343
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23917
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48095
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54486
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88197
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.578107
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74125
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915462
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104908
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315527
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542521
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787789
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053623
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31836
‚(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569682
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84043
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125843
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433516
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767229
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130107
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298815
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475748
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661487
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14573
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79391
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37058
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68624
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48306
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7419
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98245
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590321
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754276
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929339
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12028
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332044
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56031
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807014
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074474
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356642
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610799
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884545
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172452
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483898
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821764
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189598
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404481
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585744
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878194
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18492
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38673
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86124
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72239
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00815
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3762
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602828
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767604
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943556
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136001
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348954
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578544
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826732
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095818
(334.82, 7.27, 330.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388495
