¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92658
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43528
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60222
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63475
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163911
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95339
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1956
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191827
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402683
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783541
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.189629
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.642198
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149599
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.750908
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42817
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20965
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20665
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45588
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89808
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46238
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42627
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9061
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4359
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07635
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27704
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37036
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22956
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169033
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958116
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223937
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344554
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423356
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766934
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171174
™(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.621572
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.126406
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724738
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39699
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17693
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18232
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41812
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84961
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40312
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65639
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14824
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73574
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33945
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11894
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94662
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173838
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467507
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229177
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518064
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533049
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750379
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152781
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601024
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.103303
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.697609
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3659
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14412
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15747
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38018
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80131
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34601
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39548
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41205
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00456
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59454
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67811
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39955
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178323
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462289
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765235
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523832
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69888
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.774203
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.134454
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.580551
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.080292
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.670548
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33489
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11125
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13213
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34208
–(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75319
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28899
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32679
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68651
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25469
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42309
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12452
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182487
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456949
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759356
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527776
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836038
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896474
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116193
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560162
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057383
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.643558
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30397
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07831
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10629
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30382
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70527
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23207
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25779
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93196
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51426
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86325
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179915
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451492
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753348
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086283
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840523
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.101762
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.167117
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539855
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.036222
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.616648
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27316
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04532
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07998
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26706
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65754
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17526
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1885
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18652
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79448
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32419
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17308
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445919
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747212
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079498
ù(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400794
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185633
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314345
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519637
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01607
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589814
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24245
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01229
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0532
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23542
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61002
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11858
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11895
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.94368
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99734
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166348
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440228
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740949
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072573
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387526
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190638
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.56176
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61018
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.993446
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.56307
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21185
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98263
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02597
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20343
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56272
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06205
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04917
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.82158
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31002
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161054
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434429
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734562
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062195
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374363
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715598
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584061
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807859
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.969948
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536418
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18138
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95961
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9983
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1711
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51564
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00566
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97918
ğ(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.70144
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34566
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155659
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428514
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728054
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051424
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361308
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701249
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080432
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019161
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.117237
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509863
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15102
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93622
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97019
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13844
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46879
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94944
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90899
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58325
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.84002
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150164
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422492
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721424
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039595
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34836
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68702
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066988
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494627
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.382453
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503741
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12079
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91247
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94167
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10547
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42176
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89339
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83865
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.467
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.72084
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14457
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416361
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714679
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027865
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335524
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.672917
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053621
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.479754
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.95474
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702127
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0907
ğ(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88837
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91275
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07219
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37454
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83754
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76818
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.35265
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.60427
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138878
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410123
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707817
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016234
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322799
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658937
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040333
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.46497
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939095
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05064
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14773
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86394
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88343
(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03863
