¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92945
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893633
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248744
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643993
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.089068
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597365
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.184265
Ş(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62724
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53586
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65804
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11187
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01807
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43073
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0161
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42168
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574892
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795729
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034172
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294358
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580693
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902217
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25827
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654391
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100842
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.610708
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.200195
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65047
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56335
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65002
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0872
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01477
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4658
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23953
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25763
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580059
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800805
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039701
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3004
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588475
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910815
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267817
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663131
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112611
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62405
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.216082
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90708
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59065
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68278
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07035
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01092
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51414
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47067
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585231
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805905
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045258
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306474
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596267
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919426
Ä(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277379
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671926
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124376
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637391
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.231919
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.925993
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76329
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7154
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05646
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00658
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5932
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23843
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590405
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811031
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05084
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312579
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604069
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928048
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286954
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680777
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136134
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.650533
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247702
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.945802
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78665
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74786
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08471
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00175
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66944
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595294
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816178
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056449
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318711
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611877
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93668
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.296542
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691172
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147883
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662398
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263428
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.965495
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80988
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83324
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12415
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97382
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74266
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600056
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821349
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.062082
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324871
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619694
¦(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94532
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306138
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701594
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15962
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.674283
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279096
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.985067
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83297
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8629
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11404
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97514
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8129
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604836
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82654
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067739
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331535
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627516
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953966
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315744
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711998
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171342
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.686186
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.294697
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00451
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85657
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89235
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15013
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75618
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87994
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609634
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831752
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073419
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338645
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635342
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962616
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325356
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722388
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.183046
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.698753
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310228
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02383
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88065
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9216
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18599
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80884
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10769
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614451
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836983
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07912
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345754
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643166
 (437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971268
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33456
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732757
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.194732
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712206
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325687
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.043
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90455
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95063
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22159
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86102
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18819
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619285
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842235
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084842
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352862
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650992
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979923
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342774
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743106
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206395
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.725589
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341069
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06203
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92844
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97943
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25703
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91271
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26748
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624133
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847503
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090584
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359969
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658816
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988576
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351027
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.753429
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218034
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738897
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.356374
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0809
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95215
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00799
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29324
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96386
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34548
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628996
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852787
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096344
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367071
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666637
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997228
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359317
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.763728
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229643
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.75213
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371591
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09963
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97563
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0363
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32911
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01445
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42215
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633875
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858087
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102121
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374169
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674454
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005875
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367645
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773996
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241222
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765283
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.386718
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11819
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99889
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06435
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36462
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06447
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49741
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638766
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8634
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107917
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38126
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682263
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014514
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376007
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784236
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252712
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778351
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.401753
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13658
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02192
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09213
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39975
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11389
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57121
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643669
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86873
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113811
(437.40, 14.00, 292.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38834
