¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074406
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.770169
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18755
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927517
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155997
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404106
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674425
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969948
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294351
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652011
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048203
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485251
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963057
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499864
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10715
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80875
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.16757
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.13787
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.11048
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.08539
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.598696
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.571671
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.546658
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.99013
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921112
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149056
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396552
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666167
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960936
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284451
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641068
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036026
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474553
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95111
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486366
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.584919
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.546377
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.50999
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.475717
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.443527
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.42896
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.426528
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.425934
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.427179
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.44924
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914752
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142166
İ(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389079
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951989
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274603
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630185
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023975
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462358
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939301
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473091
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.552312
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.540634
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.530841
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.522922
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.51687
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.51268
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.510346
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.509867
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.511242
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.95574
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908453
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135351
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381646
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649905
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943123
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264847
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619426
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01202
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449005
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927668
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459991
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.639132
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.627473
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.617717
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.609851
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.603869
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.599765
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.597534
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.597176
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.598689
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.602074
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902205
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128575
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374288
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641885
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934336
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25521
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608757
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000184
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435816
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916209
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447094
ï(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.72942
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.717785
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.708068
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.70026
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.694354
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.690342
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.688222
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.68799
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.689649
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.693198
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895998
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121874
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367011
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633931
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925606
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245622
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598183
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988465
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422722
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904922
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43438
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.823308
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.811702
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.80203
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.794286
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.788459
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.784545
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.782544
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.782446
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.784259
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.78798
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889859
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115209
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35976
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626036
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916984
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23615
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587702
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976847
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409744
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893822
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421865
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.920941
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.909365
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.899743
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.892065
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.886326
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.882519
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.880641
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.880688
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.882662
Ş(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.886566
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883784
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108622
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352577
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618219
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908435
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226732
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57737
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965328
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396938
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879812
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409578
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00471
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.01093
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.00136
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.993755
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.988108
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.984415
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.982668
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.982869
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.985016
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.98911
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877756
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102075
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345492
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610472
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899971
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217429
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567076
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953959
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384237
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86557
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397469
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99102
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.11654
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.10704
(422.97, 15.01, 246.49) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.09951
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.14288
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.11227
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.09565
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.09602
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.09835
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.10265
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871778
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095603
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338479
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602821
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891589
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208211
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556925
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94268
è(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371658
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851473
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385565
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980832
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.23335
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.2239
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.21646
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.21102
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.20757
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.20611
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.20665
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.20918
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.21369
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865851
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089185
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33149
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595212
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883277
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199096
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546862
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931532
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359245
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837525
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373878
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971642
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.34769
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.33831
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.33096
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.32564
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.32233
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.32103
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.32175
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.32448
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.32923
(422.97, 15.01, 246.49) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.42644
(422.97, 15.01, 246.49) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.36627
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860002
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082859
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324607
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587733
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87508
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190075
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536902
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920492
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346941
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823736
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360233
(422.97, 15.01, 246.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962591
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.46663
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.45733
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.45008
é(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.44488
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.44172
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.4406
(422.97, 15.01, 246.49) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.44151
