¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(399.34, 14.02, 246.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263804
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052925
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284786
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536419
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810454
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109918
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43361
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782944
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17901
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624865
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124007
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466464
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863628
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37389
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94208
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76236
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32694
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.07824
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.0606
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.78992
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.79382
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.92978
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.29976
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.88183
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.87604
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.87237
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.12312
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.1237
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.12646
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048589
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280075
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531325
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804908
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103829
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427386
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776047
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174756
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620125
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118698
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467276
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903137
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41772
å(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99094
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69052
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24791
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86369
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.22177
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.27366
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.64418
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.63061
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.61934
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.85419
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.84841
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.84475
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.34711
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.349
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.35311
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044313
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275443
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526268
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799397
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097826
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42126
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770846
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170595
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615484
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113461
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475306
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943521
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46252
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04094
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62064
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17904
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83053
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.99176
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.48703
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.61689
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.60336
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.59212
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38765
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38296
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38049
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.59661
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.59728
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.6004
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040063
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270851
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521302
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793967
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091856
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415228
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767176
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166528
Ò(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610934
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108379
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512668
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984766
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50834
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07504
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6211
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21047
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.65673
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.63853
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.62245
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.60848
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.59662
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.72806
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.75997
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035895
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266326
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516396
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788592
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085989
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409367
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763579
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162552
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606497
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103357
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54952
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0028
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50343
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1068
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65066
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24317
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.63604
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.61786
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.60182
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.58788
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.57604
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.70857
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.7553
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031746
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261838
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511516
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783294
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080201
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403595
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76005
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158627
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602114
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093171
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541641
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99415
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49385
å(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13893
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68142
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27722
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.61749
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.59935
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.58333
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.56942
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.5576
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.69108
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.75078
(398.85, 14.02, 246.65) (368.07, 8.31, 259.48) (0.81, 2.16, 0.81) Human 17.79104
(398.85, 14.02, 246.65) (368.07, 8.31, 259.48) (0.81, 2.16, 0.81) Human 17.78467
(398.85, 14.02, 246.65) (368.07, 8.31, 259.48) (0.81, 2.16, 0.81) Human 17.78176
(398.85, 14.02, 246.65) (368.07, 8.31, 259.48) (0.81, 2.16, 0.81) Human 17.85538
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027675
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25744
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506707
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778068
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074482
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397956
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756611
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151974
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589594
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078763
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534371
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986104
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48497
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17142
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71335
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31257
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.60106
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.58295
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.56696
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.55307
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.54127
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.67557
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.74643
(398.85, 14.02, 246.65) (368.07, 8.31, 259.48) (0.81, 2.16, 0.81) Human 17.64336
(398.85, 14.02, 246.65) (368.07, 8.31, 259.48) (0.81, 2.16, 0.81) Human 17.6374
(398.85, 14.02, 246.65) (368.07, 8.31, 259.48) (0.81, 2.16, 0.81) Human 17.63489
(398.85, 14.02, 246.65) (368.07, 8.31, 259.48) (0.81, 2.16, 0.81) Human 17.6759
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023643
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253046
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501953
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772879
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068825
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392774
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747932
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140555
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576914
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064514
ß(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527629
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978706
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47678
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20193
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74653
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42715
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.58675
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.56867
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.5527
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.53883
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.52705
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.66204
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.74223
(398.85, 14.02, 246.65) (368.07, 8.31, 259.48) (0.81, 2.16, 0.81) Human 17.68127
(398.85, 14.02, 246.65) (368.07, 8.31, 259.48) (0.81, 2.16, 0.81) Human 17.67547
(398.85, 14.02, 246.65) (368.07, 8.31, 259.48) (0.81, 2.16, 0.81) Human 17.67311
(398.85, 14.02, 246.65) (368.07, 8.31, 259.48) (0.81, 2.16, 0.81) Human 17.7194
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019679
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248783
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497323
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767786
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063231
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383553
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737768
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129321
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564386
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050466
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521453
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971926
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4693
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23311
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7809
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61996
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.57454
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.55648
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.54053
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.52668
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.51491
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.65046
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.73818
(398.85, 14.02, 246.65) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 24.68985
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015746
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244513
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492698
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762775
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057751
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375242
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727708
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118176
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551961
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036591
Ú(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515857
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965756
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47617
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26545
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81653
(398.85, 14.02, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81876
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.56442
(398.85, 14.02, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.54637
