¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(432.52, 14.46, 328.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940614
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143347
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615425
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14104
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75451
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23013
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68047
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17226
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74966
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36894
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657946
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924815
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217385
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536653
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887077
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273387
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701282
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159725
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633633
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16132
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79064
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26284
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71596
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22261
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80505
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29908
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66383
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931246
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227267
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547443
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898979
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286532
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715855
¸(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176302
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652039
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1819
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82704
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29669
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75268
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27446
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80067
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22947
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669754
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937683
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237137
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5583
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910867
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299656
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730437
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193146
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670757
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20421
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86375
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33167
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79067
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32778
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71076
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23229
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675657
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94611
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247001
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569126
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922794
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312842
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74509
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210203
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689676
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23672
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90073
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36787
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83906
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38261
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62101
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23471
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681563
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954911
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256915
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579951
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934771
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326076
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759751
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227445
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708855
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26946
¼(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93798
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40524
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89043
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43901
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53133
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26001
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687518
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963636
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266828
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590844
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946708
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339287
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774495
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24497
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728277
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30244
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97553
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44383
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94325
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49695
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44175
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35517
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693445
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972351
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276771
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601719
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958667
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352518
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789158
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262645
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747938
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33565
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01329
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48827
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99746
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55646
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89063
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44855
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700157
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981055
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286677
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612591
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970655
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365769
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803947
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280558
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767859
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36904
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05136
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53917
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05312
¸(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60613
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51351
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54003
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708094
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989712
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296612
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623478
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982667
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379043
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818693
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298711
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797572
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40267
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08968
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59004
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09618
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65118
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65243
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62955
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715953
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998296
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306553
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634372
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994641
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392336
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833447
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31703
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827471
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43648
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12484
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6288
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13854
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71454
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79426
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66869
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723835
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006876
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316309
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645306
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006679
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40562
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848222
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335593
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857523
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47052
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15342
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66873
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18217
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06087
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.939
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66323
Ò(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731639
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015387
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325639
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656194
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018682
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418902
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862995
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354334
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887779
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49298
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18466
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70982
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22708
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50198
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 14.00575
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 13.99877
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 13.99453
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 13.99302
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 13.99423
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 13.99818
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739414
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023868
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334928
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667088
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030673
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432181
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877796
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37331
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911057
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51503
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21592
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75205
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2733
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 13.85039
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 14.06701
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 14.0601
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 14.05593
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 14.05451
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 14.05583
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 14.05989
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747118
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032297
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344205
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677958
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042682
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445483
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892557
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391601
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93068
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53716
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2473
ã(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79556
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32083
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 12.61396
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 12.58496
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 12.55853
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 12.53465
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 12.5133
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 12.49445
(432.69, 14.42, 327.78) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 12.47808
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754801
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040705
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35334
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688865
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054678
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45876
(432.69, 14.42, 327.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907343
