¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(379.93, 7.34, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301159
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412119
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601994
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802339
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014097
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238109
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571291
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98814
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85434
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97134
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.63956
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.6209
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.74358
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.09181
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46866
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13648
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907458
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231769
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589581
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986314
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262112
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443677
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635119
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837157
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050722
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379443
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778075
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21421
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36421
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60324
Œ(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.7576
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.73891
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.85065
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.17352
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5871
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00071
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437758
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222425
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579266
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974847
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29324
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476288
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669366
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873182
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196238
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577892
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994635
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62669
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92304
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76215
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.88053
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.8618
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.962
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.25822
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26223
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429696
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212937
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568745
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96313
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32536
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510012
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704782
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021043
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38685
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785517
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22169
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11128
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52843
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92352
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.0085
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.98974
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.07775
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.34596
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421474
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203224
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558011
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95118
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35857
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544827
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85336
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204277
‘(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58609
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00297
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45991
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64077
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57947
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08747
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.1417
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.12289
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.19802
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.43683
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41318
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19333
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547071
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939019
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375658
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69257
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029524
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395515
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79447
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23085
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86123
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07273
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63188
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22738
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.28126
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.26146
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.32298
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.53088
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.405429
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183246
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535953
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92665
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364466
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849791
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213236
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595383
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01262
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46987
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3621
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12171
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68564
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14418
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.44705
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.40562
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.45275
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.62841
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.397522
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173007
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524585
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914075
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353735
˜(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840689
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382131
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804321
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24113
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72089
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65384
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17192
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74082
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05907
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.67339
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.65681
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.4846
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.76631
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389457
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162575
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513092
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901271
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342718
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831306
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371532
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984221
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48083
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08644
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70093
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22343
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79739
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97221
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.86278
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.84619
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.69538
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.09097
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381237
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152011
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501389
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890748
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331409
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821679
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360638
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971804
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67056
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26753
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74912
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27619
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85541
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88362
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.03641
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.04335
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.86552
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.21567
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372865
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141268
œ(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489507
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880393
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319842
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811768
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349422
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959025
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6559
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30695
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7985
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33027
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.60627
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.57884
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.56785
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.69038
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.98256
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.34436
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364346
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659812
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477427
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86982
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307995
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799643
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337948
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945963
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64086
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34129
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83663
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37978
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.48679
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.45958
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.45464
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.57472
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.82616
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.47717
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355681
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650277
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467185
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858985
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29588
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785986
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326154
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932549
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62196
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37651
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87512
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42199
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.37192
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.34494
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.34553
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.46328
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.71888
—(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.61422
(379.68, 7.27, 351.66) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 18.04729
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346875
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640588
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45721
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8479
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283497
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772062
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314082
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918814
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60134
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37247
(379.68, 7.27, 351.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91461
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.4149
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.26151
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.23474
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.24039
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.35592
(379.68, 7.27, 351.66) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 12.61494
(379.68, 7.27, 351.66) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.75565
