¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(405.38, 14.94, 308.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19774
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84886
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463316
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724968
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012846
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329821
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661249
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504335
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855804
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184829
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60066
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05795
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56322
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7839
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97658
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18459
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47845
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7905
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12244
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44576
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65921
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88266
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11675
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36766
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64599
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93889
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26316
¡(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03004
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75013
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451584
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712203
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996188
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313353
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101665
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485477
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849527
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129094
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529723
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979909
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47687
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76416
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95607
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15718
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3762
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68244
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00804
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35475
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59417
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81522
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04674
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28944
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54547
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83399
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1379
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71925
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54054
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21116
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439883
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699475
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982294
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.296987
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084682
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466775
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843898
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123104
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460238
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903464
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39242
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74598
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93717
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13753
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34763
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57796
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89745
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23752
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5319
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75067
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9798
£(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21992
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47179
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73617
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03259
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42382
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21159
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09377
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428216
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686787
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968448
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280193
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067805
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448179
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838914
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117794
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416727
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828612
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30976
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72935
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91993
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1196
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32897
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54864
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79058
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12431
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47235
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68897
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91578
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15347
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40273
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66435
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93916
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24248
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89931
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8566
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416584
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674139
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954648
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261246
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051018
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429736
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834635
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113206
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411825
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755312
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22888
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71433
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90433
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10338
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31208
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53106
¡(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76102
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0149
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3639
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63002
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85463
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33684
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59582
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8678
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15374
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66256
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94846
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404992
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661536
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940898
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246192
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034363
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411382
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827315
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109293
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407652
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728162
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14978
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66535
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89031
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08881
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29693
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51531
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7446
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98559
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25187
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57377
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79634
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02951
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27396
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53046
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81126
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11083
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74424
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04511
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393439
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648978
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927202
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676054
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017832
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393199
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807188
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106103
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404242
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724468
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07239
£(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57969
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87794
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07592
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28352
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50134
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73005
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97044
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2233
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50252
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74079
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97989
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23659
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50628
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08866
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40343
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14664
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381929
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636469
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91356
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661068
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001389
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375113
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787218
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103584
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401526
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721598
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0663
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49592
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86713
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06472
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27185
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48919
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71738
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95724
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.207
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45603
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71962
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96347
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21947
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48849
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77141
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06928
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38315
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25324
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370464
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624009
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899976
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646166
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985102
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357167
©(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767391
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101792
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399621
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719546
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06405
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43598
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85792
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05513
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26188
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47882
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69881
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92265
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15766
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40455
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66501
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94279
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20486
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47326
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75552
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05269
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36583
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36503
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359044
