¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(400.47, 6.55, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035908
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.262347
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965241
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.74657
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69376
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01916
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72392
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.384675
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.528981
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.68408
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.851137
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031572
Ú(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226907
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436528
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664792
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914464
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205571
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528144
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887564
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300565
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783416
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.167127
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29215
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897278
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.662395
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57452
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83439
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22762
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.37547
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.519156
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.67346
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.839717
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.01923
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.212003
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420302
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647147
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894973
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18054
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50037
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856536
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265661
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743651
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299886
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.511396
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830733
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.580331
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45865
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66043
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88213
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.366454
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.509458
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.663064
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.828505
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.006491
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.197341
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40443
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629821
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876029
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155894
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473061
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826059
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231374
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7046
Ú(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250454
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876789
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.964818
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.50032
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34603
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49228
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55378
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.357584
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.499934
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.652889
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.817518
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.993222
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.182982
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.388835
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612844
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857483
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131675
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446227
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796154
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197644
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666268
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201886
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821441
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.272645
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.438626
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23657
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3297
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24139
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.348896
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.490635
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.642848
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.805706
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.980223
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168904
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37355
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596207
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839327
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107924
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419882
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766791
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164492
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628576
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158628
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758584
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38583
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.6572
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13016
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17244
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94386
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.340395
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.481498
í(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.632889
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.793869
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967473
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155113
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358603
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579913
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821519
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086198
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393994
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737981
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131915
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5916
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11624
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691116
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308298
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.984875
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10722
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02028
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65647
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.331999
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.472548
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.622094
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.782294
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954964
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.141614
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343922
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56394
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804108
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067092
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368608
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709694
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099946
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555263
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074629
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625257
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232633
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934105
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34962
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87302
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29455
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33138
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.323824
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.463331
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.611563
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.770933
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.94269
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128331
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329566
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548348
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787028
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048397
ğ(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343691
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681929
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068501
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519571
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033811
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560932
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158825
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848553
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6508
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77303
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00756
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2552
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.315811
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.453653
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.601196
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.75978
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.930699
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.115381
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.315495
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533045
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770347
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030123
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319217
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654736
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037658
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484551
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991296
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501915
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086828
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765256
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55533
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97388
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80351
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49443
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.307274
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.444212
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.591081
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.748912
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.918983
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.102699
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30176
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.518105
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75401
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012254
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296006
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628045
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007301
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450177
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948797
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457948
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016623
ë(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684032
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46038
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24685
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60717
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6886
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.298655
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.434962
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.581131
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.73825
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.90748
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.09027
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.288301
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503479
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738069
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994759
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27675
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601888
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97754
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416446
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907094
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415106
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948076
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604909
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36799
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29571
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59635
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25054
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.29017
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.425898
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.571421
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.727795
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.896212
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.07813
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.275146
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489166
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722465
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977685
(401.83, 6.72, 359.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257979
