¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(408.87, 14.28, 243.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59108
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.778587
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.372243
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.05412
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.84528
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.77407
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.8796
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.21731
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.86855
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.95771
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.68501
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.39468
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.421469
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.407278
’ (408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.393746
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.380848
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.368582
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.356922
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.345845
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.335353
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.325421
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.316045
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.307208
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.298904
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.291119
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.283842
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.279124
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.281871
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.292879
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.315044
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.361318
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.63674
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.3275
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.90547
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.88141
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.86224
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.84794
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.83849
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.83389
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.83413
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.343668
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.330743
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.318411
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.306669
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.295493
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.284872
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.274796
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.265253
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.256234
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.247726
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.239725
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.232216
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.225195
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.218669
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.21533
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.217003
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.223845
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.236507
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.256544
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.287721
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.344303
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.98915
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.98095
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.97762
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.97916
œ (408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.98558
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.99687
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.294774
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.282387
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.27058
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.259333
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.248638
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.238478
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.228846
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.219727
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.211118
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.203005
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.195378
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.188233
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.181562
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.175537
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.172781
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.174041
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.179394
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.189176
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.204092
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.225514
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.256355
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.304898
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.258779
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.246741
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.235264
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.224336
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.213947
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.204085
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.194736
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.185892
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.177545
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.169684
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.162298
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.155385
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.148935
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.143326
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.140879
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.141905
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.146456
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.154746
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.167222
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.184664
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.208515
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.241721
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.292323
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.88568
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.87555
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.86891
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.86576
˜ (408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.86609
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.230836
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.219049
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.207812
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.197117
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.18695
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.177301
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.168159
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.159515
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.151355
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.143677
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.136469
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.129724
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.123435
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.118157
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.115901
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.116776
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.120819
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.12819
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.139205
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.154418
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.174751
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.20188
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.239313
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.297317
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.78198
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.78325
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.78798
(408.88, 14.30, 243.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.79618
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.208688
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.19709
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.186042
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.175525
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.16553
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.156046
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.147062
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.138569
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.130558
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.12302
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.115947
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.109332
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.103167
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.098155
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.096027
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.096797
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.100492
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.107241
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.117294
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.131077
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.149274
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.173041
 (408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.204537
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.248569
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.322957
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.191081
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.179637
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.168735
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.158361
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.148502
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.139148
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.13029
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.121919
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.114024
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.106597
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.099631
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.093118
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.087052
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.082253
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.080213
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.080908
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.084356
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.090667
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.10005
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.112858
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.12964
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.151292
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.17937
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.216932
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.272029
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.177247
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.165926
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.155141
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.144881
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.135131
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.125883
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.117126
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.108853
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.101052
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.093715
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.086834
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.080405
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.074419
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.069784
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.06781
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.068449
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.071717
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.077716
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.086622
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.098745
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.114556
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.134793
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.160698
Ÿ (408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.194546
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.241462
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.320718
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.166683
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.155462
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.144773
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.134603
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.124941
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.115779
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.107105
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.09891
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.091185
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.083921
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.077112
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.07075
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.064829
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.060322
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.058389
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.058986
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.062128
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.067904
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.076475
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.088119
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.103256
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.122533
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.147012
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.178545
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.220979
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.285636
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.159063
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.147918
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.137305
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.127209
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.117617
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.108523
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.099916
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.091784
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.08412
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.076916
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.070165
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.063858
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.057992
(408.88, 14.30, 243.65) (391.08, 7.95, 246.88) (0.81, 2.16, 0.81) Human 2.053569
