¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(432.28, 12.12, 345.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961502
‰(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52584
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73297
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2339
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75121
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91991
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09543
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27802
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46795
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66555
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87116
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80542
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56162
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01145
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247948
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505138
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80095
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106213
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441686
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818577
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22853
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238226
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751744
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30193
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93415
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65549
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4667
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29556
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27349
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3905
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54796
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0374
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56024
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85703
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03124
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21248
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40102
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59719
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82821
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50028
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41971
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990396
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225095
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480251
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771705
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074152
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406391
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776985
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721525
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186363
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697256
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24095
’(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8587
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56956
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38146
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19846
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15047
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25849
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38595
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84792
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35872
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79785
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97087
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15085
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33806
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54132
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79084
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28319
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27864
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969508
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20243
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455576
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742746
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042419
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371471
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735887
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677002
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135214
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642382
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18092
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78451
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48518
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28579
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10338
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0303
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12968
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21714
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70311
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16451
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6983
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91423
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09304
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27903
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50864
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75729
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13381
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96738
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948791
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179956
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431119
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714077
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011017
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336929
¢(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210443
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633001
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084772
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58602
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12191
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71752
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40234
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19081
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01038
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9179
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99368
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05393
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59472
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00961
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.499
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86125
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03896
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24176
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47964
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72751
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99052
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79423
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928244
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157674
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406878
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682615
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979943
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302768
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168705
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589504
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035015
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530481
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06385
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6523
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32101
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09765
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91936
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81357
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86022
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89614
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4824
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89983
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33363
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81191
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98932
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21705
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45425
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70143
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95905
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64512
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907869
›(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135587
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382858
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652245
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949201
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74753
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1274
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545967
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986013
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475763
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00677
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58816
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24358
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00628
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83029
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7116
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72993
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74357
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31813
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79423
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22241
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67656
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96866
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19585
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4325
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67909
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93611
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50228
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887671
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113696
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359057
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62628
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918791
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714003
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089907
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502401
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937682
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421877
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950602
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52512
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17237
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9167
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74312
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61191
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61086
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59603
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15948
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69269
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11551
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56385
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95512
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17815
£(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41434
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66045
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91694
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3656
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86765
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092002
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33548
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600568
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342601
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680779
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053261
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459455
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890062
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368792
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895401
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46322
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10241
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82881
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65786
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51445
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49841
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45335
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00614
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59504
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01279
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45561
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94945
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17056
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4008
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64544
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90151
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23488
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847806
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07051
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312127
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006939
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312707
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647935
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017016
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419917
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843154
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316527
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841114
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40239
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03379
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74924
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57441
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41916
(432.43, 12.09, 345.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38863
