¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(358.57, 7.06, 353.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859708
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.28002
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.26583
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.25523
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.24819
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503255
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691649
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894598
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113818
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35125
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609191
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890427
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19806
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536017
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908883
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322273
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783056
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299803
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883142
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43995
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00223
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63095
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35151
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09745
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77393
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.25973
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.23485
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.23377
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.32132
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.30351
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.28929
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.27865
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.27158
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498609
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686682
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889277
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108052
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344966
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602369
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882974
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189897
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527062
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89899
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311285
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770761
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286003
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860178
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33081
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88083
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49515
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18993
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00662
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72737
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.17885
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.15418
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.15568
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 16.06009
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 16.02597
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.99511
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.3057
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.29861
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494139
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681894
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884085
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102431
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338921
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595783
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875755
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182021
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518372
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889371
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300651
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758901
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272631
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829534
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31713
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76306
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36348
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03737
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82864
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68289
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.10162
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.07715
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.08108
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.48924
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.47518
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.46415
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.33641
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.32929
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489809
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67723
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879056
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097009
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33303
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589411
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868771
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174402
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509986
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880112
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290337
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747406
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246136
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799611
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31843
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70147
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23587
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89403
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65671
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54167
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.02796
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.00369
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.00987
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.5619
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.54772
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.5366
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.37081
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.36365
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.485598
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672712
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874196
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091772
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327343
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583203
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862052
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501864
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871162
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280377
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730258
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220174
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770326
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32092
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70415
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11916
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75525
£(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49064
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35151
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.95778
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.93369
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.94197
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.6383
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.62401
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.61279
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.40894
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.40173
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.481538
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66833
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869511
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086691
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32185
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577239
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85555
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159883
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494029
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86249
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270744
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707563
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194773
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741755
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32461
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70809
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12344
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62085
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33015
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16808
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.24075
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.23065
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.22334
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.71855
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.70413
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.6928
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.45082
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.44357
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477648
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664135
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864973
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081789
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316547
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571488
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84925
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152973
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486467
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854141
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261501
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685371
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169983
ª(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713876
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32846
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71332
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12913
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58079
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18174
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99108
(358.22, 7.04, 354.00) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.86214
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.84117
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.82038
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.80272
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.78818
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.77673
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.49651
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.48921
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473867
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660097
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860607
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077082
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311431
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565928
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843199
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146368
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479164
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846078
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252582
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668977
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145755
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686632
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29761
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71987
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13614
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58845
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08148
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95016
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.95382
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.92969
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.90873
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.89092
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.87624
(358.22, 7.04, 354.00) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 15.86468
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.54604
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.53869
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470252
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656189
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856389
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072523
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306515
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560592
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837368
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140011
›(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472173
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838353
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243949
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665014
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122145
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660075
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26753
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72769
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14463
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59762
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09148
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16105
(358.22, 7.04, 354.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41165
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.69133
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.66559
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.64356
(358.22, 7.04, 354.00) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 18.62521
