¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(408.84, 14.24, 243.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858591
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02993
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03244
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.45171
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.42466
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.40052
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.37925
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.36084
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.34528
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.33254
(408.91, 14.19, 243.56) (375.08, 8.03, 254.20) (0.81, 2.16, 0.81) Human 19.00832
(408.91, 14.19, 243.56) (375.08, 8.03, 254.20) (0.81, 2.16, 0.81) Human 19.00249
(408.91, 14.19, 243.56) (375.08, 8.03, 254.20) (0.81, 2.16, 0.81) Human 19.00064
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528135
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79346
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080355
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383995
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716405
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081862
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485339
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933098
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432647
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993446
é(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59342
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26043
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06006
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03655
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03631
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.26672
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.24002
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.21619
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.19519
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.17702
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.16166
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.25965
(408.91, 14.19, 243.56) (375.08, 8.03, 254.20) (0.81, 2.16, 0.81) Human 18.75562
(408.91, 14.19, 243.56) (375.08, 8.03, 254.20) (0.81, 2.16, 0.81) Human 18.74524
(408.91, 14.19, 243.56) (375.08, 8.03, 254.20) (0.81, 2.16, 0.81) Human 18.73848
(408.91, 14.19, 243.56) (375.08, 8.03, 254.20) (0.81, 2.16, 0.81) Human 18.81815
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531353
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796978
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082333
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386164
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718816
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084476
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488257
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936315
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436277
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994104
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59403
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26689
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08775
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03752
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04056
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.08912
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.06275
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.03922
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.01849
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.00055
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.98537
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.28137
(408.91, 14.19, 243.56) (375.08, 8.03, 254.20) (0.81, 2.16, 0.81) Human 18.76775
(408.91, 14.19, 243.56) (375.08, 8.03, 254.20) (0.81, 2.16, 0.81) Human 18.75607
(408.91, 14.19, 243.56) (375.08, 8.03, 254.20) (0.81, 2.16, 0.81) Human 18.74808
(408.91, 14.19, 243.56) (375.08, 8.03, 254.20) (0.81, 2.16, 0.81) Human 18.83038
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534544
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800457
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084362
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388352
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721237
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087162
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491216
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939573
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439952
Ú(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994791
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5948
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27377
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09388
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03869
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04527
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.91856
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.89252
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.86927
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.84879
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.83107
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.81608
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.30346
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537773
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803945
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086389
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390625
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723697
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089859
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494184
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942934
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443673
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995636
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59578
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2749
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10012
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04013
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05038
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.82043
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.79175
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.76586
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.74275
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.72238
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.70474
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.32591
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 21.51829
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.05931
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540943
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807398
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088489
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392874
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726167
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092578
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497218
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946307
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447465
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996632
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5969
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27984
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10647
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04185
ä(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0559
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.05709
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.02787
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.00148
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.97792
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.95716
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.93916
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.34873
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.04517
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.27256
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.10427
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.1424
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.35401
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.74888
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135599
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810843
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090593
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395175
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728711
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095373
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500311
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949716
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451275
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997781
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59819
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28541
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11288
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04381
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06188
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.30484
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.27504
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.24814
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.22411
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.20292
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.18456
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.37192
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.04698
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.55309
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.11585
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.12316
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.13566
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.1588
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137991
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385826
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09272
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397515
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731246
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098176
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503445
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953233
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455146
Í(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999073
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59964
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29105
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11941
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04602
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07212
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.56437
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.53398
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.50653
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.482
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.46038
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.44162
(408.91, 14.19, 243.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.42573
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.07154
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.59571
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.14943
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.15673
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.1721
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.19339
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140365
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387756
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656096
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399874
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733836
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101031
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506582
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956724
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459064
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00051
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60127
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29673
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12599
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04848
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08499
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32715
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46886
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37339
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13817
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58453
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.34572
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 21.16972
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.09733
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.38853
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.18701
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.19559
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.21262
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.23363
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142721
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389683
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6582
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951687
Ê(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736462
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103927
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509768
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960283
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463052
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00211
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60306
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30249
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13266
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05119
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09812
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33091
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50527
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31585
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17391
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.27448
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.23458
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.21988
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.35208
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.112
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.22865
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.24016
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.25727
(408.91, 14.19, 243.56) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.27836
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145058
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391608
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6603
(408.91, 14.19, 243.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953987
