¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025408
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.84847
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.95996
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025176
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258027
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510921
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78653
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087925
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418875
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738702
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980396
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239314
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.295509
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.178148
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.153548
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.130675
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.117991
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.177457
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.239418
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.358773
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.617888
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45135
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.731
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52017
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.95311
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.84899
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.74891
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.74922
«(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.75172
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.79218
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.90253
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025689
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258591
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511545
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787182
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088657
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419647
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735417
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976875
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235532
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.250213
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.141799
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.117313
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.094548
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.086448
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.145377
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.206784
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.333634
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6644
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46537
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74483
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57486
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.12451
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.89259
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.79172
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.74488
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.74738
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.75197
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.84784
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026234
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259178
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512206
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787928
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089424
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420493
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732695
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973968
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232423
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.207339
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.107347
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.082971
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.060308
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.056537
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.114961
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.175845
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.309809
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68627
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48579
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75907
¶(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62997
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.93873
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.83704
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.74265
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.74514
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.74973
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.79582
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026813
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259815
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512913
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78865
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090259
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421412
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730568
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971677
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230008
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.166831
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.074758
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.050483
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.027916
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.028232
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.08618
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.146571
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.287276
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71108
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50658
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77371
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68548
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.10142
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.8849
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.78631
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.74499
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.74958
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.75627
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027427
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260503
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513606
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789471
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091135
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422376
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729004
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970029
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228203
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.128633
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.043994
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.019816
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.997339
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.001508
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.059009
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.118937
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.266023
¨(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73885
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52775
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79927
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74135
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.93537
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.83588
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.74694
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.75153
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.75823
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028103
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261216
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514399
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790305
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092051
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42336
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728003
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968991
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227091
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.092693
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.015024
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.990938
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.968546
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.976339
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.033421
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.092914
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.246033
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76961
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54929
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82761
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76957
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.09077
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.88806
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.79152
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.75558
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.76228
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028761
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261924
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515179
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79118
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09301
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424421
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727621
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968564
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.196708
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.058962
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.987816
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.963815
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.941503
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.952703
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.00939
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.068477
¨(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.227294
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8034
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57119
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85645
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78158
(368.94, 7.28, 351.10) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.94291
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.39407
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.39353
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.39502
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029485
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262716
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516037
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792068
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094012
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425532
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7278
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968748
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.164164
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.027395
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.962343
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.938423
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.916185
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.930579
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.9869
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.045607
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.209792
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84025
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59347
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88492
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79421
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.01517
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.40859
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.40399
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.40142
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.40089
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.40238
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030217
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263535
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51694
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793058
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095088
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426693
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728569
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969572
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.133809
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.997953
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.938578
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.914732
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.892565
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.909946
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.965927
Â(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.02428
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.193517
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88019
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.71024
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.3195
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80742
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.42463
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.41799
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.41339
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.41082
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.41028
(368.94, 7.28, 351.10) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.41177
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031045
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264379
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517863
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794091
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096179
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427906
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729897
(368.94, 7.28, 351.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971006
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.10561
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.970595
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.916497
(368.94, 7.28, 351.10) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.892721
